Case_number,District_name,Week_day,Year,Month,Day_month,Time,Type_of_vehicle,Sex,Age,Person_type,Injury_severity,Day,Holiday,Vacation_day,Numero_expedient_count,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Time_segment
2021S000131    ,Les Corts,Sunday,2021,1,10,9,Bicycle,Woman,38,Driver,2,10/01/2021,Not Holiday,True,1,0,0,1,False,Winter,0,7.5,68,1007.1,5.2,1.3,2.1,6-14
2021S000132    ,Sarrià-Sant Gervasi,Sunday,2021,1,10,11,Motorcycle,Man,53,Driver,2,10/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,7.5,68,1007.1,5.2,1.3,2.1,6-14
2021S000133    ,Gràcia,Sunday,2021,1,10,15,Motorcycle,Man,40,Driver,2,10/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,7.5,68,1007.1,5.2,1.3,2.1,14-22
2021S000134    ,Sarrià-Sant Gervasi,Sunday,2021,1,10,16,Tourism,Woman,52,Driver,1,10/01/2021,Not Holiday,True,1,0,1,0,False,Winter,1,7.5,68,1007.1,5.2,1.3,2.1,14-22
2021S000135    ,Sarrià-Sant Gervasi,Sunday,2021,1,10,19,Tourism,Woman,59,Pedestrian,1,10/01/2021,Not Holiday,True,1,0,1,0,False,Winter,1,7.5,68,1007.1,5.2,1.3,2.1,14-22
2021S000136    ,Gràcia,Sunday,2021,1,10,22,Motorcycle,Man,28,Driver,2,10/01/2021,Not Holiday,True,1,0,0,1,False,Winter,0,7.5,68,1007.1,5.2,1.3,2.1,22-6
2021S000137    ,Sant Martí,Monday,2021,1,11,7,Motorcycle,Man,62,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000138    ,Eixample,Monday,2021,1,11,7,Motorcycle,Man,63,Driver,1,11/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000139    ,Sant Martí,Monday,2021,1,11,9,Motorcycle,Man,8,Passenger,1,11/01/2021,Not Holiday,False,1,0,1,0,False,Winter,2,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000140    ,Eixample,Monday,2021,1,11,9,Motorcycle,Man,31,Driver,1,11/01/2021,Not Holiday,False,2,0,1,0,False,Winter,2,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000141    ,Sant Martí,Monday,2021,1,11,11,Bicycle,Man,43,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000142    ,Eixample,Monday,2021,1,11,9,Motorcycle,Woman,36,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,2,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000143    ,Sant Martí,Monday,2021,1,11,11,Bicycle,Woman,41,Driver,1,11/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000144    ,Eixample,Monday,2021,1,11,13,Bicycle,Man,36,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000145    ,Sant Andreu,Monday,2021,1,11,11,Bus,Woman,68,Passenger,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000146    ,Sant Martí,Monday,2021,1,11,13,Motorcycle,Woman,33,Pedestrian,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,6-14
2021S000147    ,Eixample,Monday,2021,1,11,15,Motorcycle,Man,12,Passenger,1,11/01/2021,Not Holiday,False,2,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000148    ,Sant Andreu,Monday,2021,1,11,17,Motorcycle,Woman,33,Driver,2,11/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000149    ,Eixample,Monday,2021,1,11,15,Motorcycle,Man,22,Driver,1,11/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000150    ,Les Corts,Monday,2021,1,11,16,Motorcycle,Woman,37,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000151    ,Horta-Guinardó,Monday,2021,1,11,16,Motorcycle,Woman,51,Passenger,1,11/01/2021,Not Holiday,False,3,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000152    ,Gràcia,Monday,2021,1,11,18,Veh. motor personal mobility,Man,35,Driver,1,11/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000153    ,Eixample,Monday,2021,1,11,19,Motorcycle,Woman,55,Driver,1,11/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000154    ,Les Corts,Monday,2021,1,11,15,Motorcycle,Woman,30,Driver,0,11/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000155    ,Sant Martí,Monday,2021,1,11,17,Motorcycle,Woman,5,Pedestrian,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000156    ,Eixample,Monday,2021,1,11,19,Bicycle,Woman,4,Pedestrian,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000157    ,Sarrià-Sant Gervasi,Monday,2021,1,11,20,Bicycle,Man,52,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000158    ,Nou Barris,Monday,2021,1,11,19,Motorcycle,Man,29,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000159    ,Sants-Montjuïc,Monday,2021,1,11,21,Motorcycle,Woman,25,Driver,2,11/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.0,62,1015.5,0.0,9.2,1.7,14-22
2021S000160    ,Sants-Montjuïc,Tuesday,2021,1,12,8,Motorcycle,Man,59,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,2,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000161    ,Sant Andreu,Tuesday,2021,1,12,8,Motorcycle,Woman,34,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,2,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000162    ,Sarrià-Sant Gervasi,Tuesday,2021,1,12,10,Tourism,Woman,47,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000163    ,Eixample,Tuesday,2021,1,12,11,Veh. motor personal mobility,Woman,39,Driver,1,12/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000164    ,Sant Andreu,Tuesday,2021,1,12,12,Motorcycle,Woman,41,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000165    ,Nou Barris,Tuesday,2021,1,12,11,Tourism,Woman,86,Pedestrian,3,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000166    ,Gràcia,Tuesday,2021,1,12,10,Motorcycle,Woman,37,Driver,0,12/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000167    ,Sants-Montjuïc,Tuesday,2021,1,12,13,Motorcycle,Man,70,Pedestrian,3,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000168    ,Sant Martí,Tuesday,2021,1,12,7,Motorcycle,Man,26,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000169    ,Sant Andreu,Tuesday,2021,1,12,12,Bus,Man,71,Passenger,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000170    ,Sant Andreu,Tuesday,2021,1,12,11,Motorcycle,Man,41,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000171    ,Eixample,Tuesday,2021,1,12,16,Ciclomotor,Woman,36,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,14-22
2021S000172    ,Sant Andreu,Tuesday,2021,1,12,11,Motorcycle,Man,39,Driver,2,12/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000174    ,Eixample,Tuesday,2021,1,12,13,Motorcycle,Woman,26,Passenger,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000175    ,Sant Martí,Tuesday,2021,1,12,18,Motorcycle,Woman,25,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,14-22
2021S000176    ,Nou Barris,Tuesday,2021,1,12,19,Tourism,Woman,18,Pedestrian,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,14-22
2021S000177    ,Sant Martí,Tuesday,2021,1,12,17,Motorcycle,Man,52,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,14-22
2021S000178    ,Sants-Montjuïc,Tuesday,2021,1,12,21,Motorcycle,Man,40,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,14-22
2021S000179    ,Gràcia,Wednesday,2021,1,13,7,Motorcycle,Woman,24,Driver,2,13/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000180    ,Sant Martí,Wednesday,2021,1,13,8,Motorcycle,Woman,30,Driver,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,2,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000181    ,Gràcia,Wednesday,2021,1,13,9,Motorcycle,Man,50,Driver,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,2,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000182    ,Sants-Montjuïc,Wednesday,2021,1,13,11,Rigid truck > 3.5 tonnes,Man,83,Pedestrian,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000183    ,Sarrià-Sant Gervasi,Wednesday,2021,1,13,10,Motorcycle,Man,67,Driver,1,13/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000184    ,Eixample,Wednesday,2021,1,13,11,Motorcycle,Woman,31,Driver,1,13/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000185    ,Eixample,Wednesday,2021,1,13,13,Bicycle,Woman,80,Pedestrian,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000186    ,Eixample,Wednesday,2021,1,13,14,Bicycle,Man,39,Driver,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000187    ,Les Corts,Wednesday,2021,1,13,14,Veh. motor personal mobility,Man,6,Pedestrian,2,13/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000188    ,Sant Andreu,Wednesday,2021,1,13,14,Veh. motor personal mobility,Man,17,Driver,1,13/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000189    ,Horta-Guinardó,Wednesday,2021,1,13,15,Motorcycle,Woman,35,Driver,2,13/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000190    ,Nou Barris,Wednesday,2021,1,13,13,Motorcycle,Man,33,Driver,2,13/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000191    ,Sant Martí,Wednesday,2021,1,13,14,Bicycle,Man,81,Pedestrian,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000192    ,Eixample,Wednesday,2021,1,13,13,Motorcycle,Man,50,Driver,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000193    ,Eixample,Wednesday,2021,1,13,11,Tourism,Woman,40,Driver,1,13/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,6-14
2021S000194    ,Sant Martí,Wednesday,2021,1,13,19,Bus,Woman,60,Passenger,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000195    ,Sarrià-Sant Gervasi,Wednesday,2021,1,13,20,Tourism,Woman,27,Driver,1,13/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000196    ,Sants-Montjuïc,Wednesday,2021,1,13,17,Motorcycle,Woman,34,Driver,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000197    ,Eixample,Wednesday,2021,1,13,20,Tourism,Woman,63,Passenger,2,13/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000198    ,Sant Martí,Wednesday,2021,1,13,22,Motorcycle,Man,33,Driver,2,13/01/2021,Not Holiday,False,2,0,0,1,False,Winter,0,8.6,56,1021.2,0.0,9.9,1.9,22-6
2021S000199    ,Les Corts,Wednesday,2021,1,13,21,Motorcycle,Man,74,Driver,3,13/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,8.6,56,1021.2,0.0,9.9,1.9,14-22
2021S000202    ,Eixample,Thursday,2021,1,14,8,Motorcycle,Man,76,Driver,2,14/01/2021,Not Holiday,False,2,0,0,1,False,Winter,2,8.5,61,1018.5,0.0,10.1,1.8,6-14
2021S000203    ,Sant Martí,Thursday,2021,1,14,10,Ciclomotor,Man,47,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,6-14
2021S000204    ,Sants-Montjuïc,Thursday,2021,1,14,12,Ciclomotor,Man,22,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,6-14
2021S000205    ,Sarrià-Sant Gervasi,Thursday,2021,1,14,13,Bicycle,Man,47,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,6-14
2021S000206    ,Eixample,Thursday,2021,1,14,14,Motorcycle,Woman,21,Pedestrian,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000207    ,Sants-Montjuïc,Thursday,2021,1,14,15,Motorcycle,Man,45,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000208    ,Ciutat Vella,Thursday,2021,1,14,13,Motorcycle,Woman,34,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,6-14
2021S000209    ,Sant Martí,Thursday,2021,1,14,16,Tourism,Man,3,Pedestrian,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000210    ,Eixample,Thursday,2021,1,14,18,Motorcycle,Man,41,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000211    ,Eixample,Thursday,2021,1,14,18,Tourism,Woman,62,Pedestrian,1,14/01/2021,Not Holiday,False,1,0,1,0,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000212    ,Sant Andreu,Thursday,2021,1,14,18,Veh. motor personal mobility,Man,20,Driver,2,14/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000213    ,Sant Martí,Thursday,2021,1,14,18,Motorcycle,Man,54,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000214    ,Sarrià-Sant Gervasi,Thursday,2021,1,14,20,Motorcycle,Man,64,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000215    ,Eixample,Thursday,2021,1,14,18,Motorcycle,Woman,31,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000216    ,Desconegut,Friday,2021,1,15,8,Ciclomotor,Woman,50,Driver,1,15/01/2021,Not Holiday,False,1,0,1,0,True,Winter,2,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000217    ,Sarrià-Sant Gervasi,Friday,2021,1,15,9,Motorcycle,Man,22,Driver,3,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000218    ,Sant Andreu,Friday,2021,1,15,7,Tourism,Man,24,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000219    ,Sarrià-Sant Gervasi,Friday,2021,1,15,8,Motorcycle,Man,49,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,2,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000220    ,Sants-Montjuïc,Friday,2021,1,15,9,Motorcycle,Man,76,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000221    ,Ciutat Vella,Friday,2021,1,15,5,Motorcycle,Man,38,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,0,9.2,63,1016.4,0.0,7.8,1.5,22-6
2021S000222    ,Sarrià-Sant Gervasi,Friday,2021,1,15,9,Motorcycle,Woman,60,Passenger,2,15/01/2021,Not Holiday,False,2,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000223    ,Sant Martí,Friday,2021,1,15,10,Motorcycle,Woman,33,Driver,3,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000224    ,Sant Martí,Friday,2021,1,15,12,Bus,Woman,83,Passenger,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,2,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000225    ,Eixample,Friday,2021,1,15,10,Ciclomotor,Man,32,Driver,1,15/01/2021,Not Holiday,False,3,0,1,0,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000226    ,Sant Martí,Friday,2021,1,15,8,Tourism,Man,13,Passenger,2,15/01/2021,Not Holiday,False,2,0,0,1,True,Winter,2,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000227    ,Eixample,Friday,2021,1,15,13,Motorcycle,Man,45,Driver,1,15/01/2021,Not Holiday,False,1,0,1,0,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000228    ,Sant Martí,Friday,2021,1,15,11,Motorcycle,Man,45,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000229    ,Eixample,Friday,2021,1,15,13,Motorcycle,Woman,77,Pedestrian,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000230    ,Sant Andreu,Friday,2021,1,15,15,Van,Man,34,Driver,2,15/01/2021,Not Holiday,False,3,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,14-22
2021S000231    ,Sant Andreu,Friday,2021,1,15,13,Motorcycle,Man,26,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000232    ,Sants-Montjuïc,Friday,2021,1,15,11,Motorcycle,Man,46,Driver,0,15/01/2021,Not Holiday,False,1,0,1,0,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000233    ,Les Corts,Friday,2021,1,15,15,Motorcycle,Man,55,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,14-22
2021S000234    ,Sarrià-Sant Gervasi,Friday,2021,1,15,16,Veh. motor personal mobility,Man,41,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,14-22
2021S000236    ,Sant Martí,Friday,2021,1,15,14,Motorcycle,Man,29,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,14-22
2021S000237    ,Sarrià-Sant Gervasi,Friday,2021,1,15,15,Veh. motor personal mobility,Woman,52,Driver,1,15/01/2021,Not Holiday,False,1,0,1,0,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,14-22
2021S000238    ,Sant Andreu,Thursday,2021,1,14,20,Motorcycle,Woman,25,Driver,2,14/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,8.5,61,1018.5,0.0,10.1,1.8,14-22
2021S000240    ,Eixample,Friday,2021,1,15,21,Motorcycle,Man,29,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,1,9.2,63,1016.4,0.0,7.8,1.5,14-22
2021S000241    ,Sants-Montjuïc,Friday,2021,1,15,8,Veh. motor personal mobility,Woman,56,Driver,2,15/01/2021,Not Holiday,False,1,0,0,1,True,Winter,2,9.2,63,1016.4,0.0,7.8,1.5,6-14
2021S000242    ,Eixample,Saturday,2021,1,16,9,Veh. motor personal mobility,Woman,51,Driver,1,16/01/2021,Not Holiday,True,1,0,1,0,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,6-14
2021S000243    ,Eixample,Saturday,2021,1,16,11,Tourism,Man,48,Driver,1,16/01/2021,Not Holiday,True,1,0,1,0,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,6-14
2021S000244    ,Nou Barris,Saturday,2021,1,16,11,Motorcycle,Man,18,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,6-14
2021S000245    ,Nou Barris,Saturday,2021,1,16,14,Veh. motor personal mobility,Woman,17,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000246    ,Sant Andreu,Saturday,2021,1,16,14,Bicycle,Man,69,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000247    ,Horta-Guinardó,Saturday,2021,1,16,13,Motorcycle,Man,29,Driver,3,16/01/2021,Not Holiday,True,2,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,6-14
2021S000249    ,Eixample,Saturday,2021,1,16,15,Motorcycle,Man,40,Driver,1,16/01/2021,Not Holiday,True,1,0,1,0,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000250    ,Sants-Montjuïc,Saturday,2021,1,16,16,Veh. motor personal mobility,Man,9,Passenger,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000251    ,Desconegut,Saturday,2021,1,16,16,Motorcycle,Man,32,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000252    ,Ciutat Vella,Saturday,2021,1,16,15,Motorcycle,Woman,26,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000253    ,Sarrià-Sant Gervasi,Saturday,2021,1,16,18,Motorcycle,Woman,46,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000255    ,Eixample,Saturday,2021,1,16,14,Veh. motor personal mobility,Woman,46,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000256    ,Sant Martí,Saturday,2021,1,16,17,Bicycle,Woman,27,Driver,2,16/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,9.6,56,1020.2,0.0,9.9,1.7,14-22
2021S000257    ,Sarrià-Sant Gervasi,Sunday,2021,1,17,12,Motorcycle,Man,45,Driver,2,17/01/2021,Not Holiday,True,3,0,0,1,False,Winter,1,11.7,52,1018.6,0.0,10.2,1.6,6-14
2021S000258    ,Sants-Montjuïc,Sunday,2021,1,17,12,Ciclomotor,Man,45,Driver,2,17/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,52,1018.6,0.0,10.2,1.6,6-14
2021S000259    ,Sant Andreu,Sunday,2021,1,17,13,Bicycle,Man,61,Driver,2,17/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,52,1018.6,0.0,10.2,1.6,6-14
2021S000260    ,Les Corts,Tuesday,2021,1,12,12,Veh. motor personal mobility,Man,27,Driver,2,12/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,6.3,50,1020.2,0.0,9.8,1.9,6-14
2021S000261    ,Eixample,Sunday,2021,1,17,19,Motorcycle,Man,32,Driver,2,17/01/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,52,1018.6,0.0,10.2,1.6,14-22
2021S000262    ,Sarrià-Sant Gervasi,Sunday,2021,1,17,22,Motorcycle,Man,33,Driver,2,17/01/2021,Not Holiday,True,1,0,0,1,False,Winter,0,11.7,52,1018.6,0.0,10.2,1.6,22-6
2021S000263    ,Sant Martí,Monday,2021,1,18,8,Motorcycle,Man,36,Driver,2,18/01/2021,Not Holiday,False,1,0,0,1,False,Winter,2,10.9,73,1022.5,0.0,4.5,0.9,6-14
2021S000264    ,Sant Martí,Monday,2021,1,18,7,Motorcycle,Man,18,Passenger,2,18/01/2021,Not Holiday,False,2,0,0,1,False,Winter,1,10.9,73,1022.5,0.0,4.5,0.9,6-14
2021S000265    ,Sants-Montjuïc,Monday,2021,1,18,10,Tractor truck,Man,59,Driver,2,18/01/2021,Not Holiday,False,1,0,0,1,False,Winter,1,10.9,73,1022.5,0.0,4.5,0.9,6-14
