Week_day,Year,Month_name,Day_month,Injury_severity,Time_segment,Vacation_day,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Number of victims by time segment,Exceeds_Threshold
Monday,2021,February,22,2,Morning,False,0,0,3,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,4,True
Monday,2021,February,22,2,Work Departure,False,0,0,1,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,1,False
Monday,2021,February,22,2,Afternoon,False,0,0,2,False,Winter,1,13.6,93,1014.5,10.2,1.8,2.2,2,False
Tuesday,2021,February,23,2,Work Entrance,False,0,1,8,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,10,True
Tuesday,2021,February,23,2,Morning,False,0,3,3,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,7,True
Tuesday,2021,February,23,2,Work Departure,False,0,2,4,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,6,True
Tuesday,2021,February,23,2,Afternoon,False,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,2,False
Wednesday,2021,February,24,2,Work Entrance,False,0,3,3,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,7,True
Wednesday,2021,February,24,2,Morning,False,0,2,3,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,5,True
Wednesday,2021,February,24,2,Work Departure,False,0,2,10,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,15,True
Wednesday,2021,February,24,2,Afternoon,False,0,1,3,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,4,True
Thursday,2021,February,25,2,Work Entrance,False,0,1,2,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,5,True
Thursday,2021,February,25,2,Morning,False,0,2,4,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,7,True
Thursday,2021,February,25,2,Work Departure,False,0,3,4,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,8,True
Thursday,2021,February,25,2,Afternoon,False,0,1,2,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,3,False
Friday,2021,February,26,2,Work Entrance,False,0,0,1,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,1,False
Friday,2021,February,26,3,Morning,False,0,1,4,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,6,True
Friday,2021,February,26,2,Work Departure,False,0,0,8,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,11,True
Friday,2021,February,26,3,Afternoon,False,0,1,7,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,9,True
Saturday,2021,February,27,1,Work Entrance,True,0,1,0,False,Winter,0,13.3,73,1021.2,0.0,14.7,1.6,2,False
Saturday,2021,February,27,1,Morning,True,0,2,0,False,Winter,1,13.3,73,1021.2,0.0,14.7,1.6,2,False
Saturday,2021,February,27,2,Work Departure,True,0,2,4,False,Winter,1,13.3,73,1021.2,0.0,14.7,1.6,10,True
Saturday,2021,February,27,3,Afternoon,True,0,0,7,False,Winter,1,13.3,73,1021.2,0.0,14.7,1.6,10,True
Saturday,2021,February,27,2,Leisure,True,0,0,1,False,Winter,0,13.3,73,1021.2,0.0,14.7,1.6,1,False
Sunday,2021,February,28,2,Work Entrance,True,0,0,1,False,Winter,0,13.2,71,1021.1,0.0,15.9,2.5,1,False
Sunday,2021,February,28,2,Morning,True,0,0,1,False,Winter,1,13.2,71,1021.1,0.0,15.9,2.5,1,False
Sunday,2021,February,28,0,Work Departure,True,0,1,0,False,Winter,1,13.2,71,1021.1,0.0,15.9,2.5,1,False
Monday,2021,March,1,2,Morning,False,0,1,3,False,Spring,1,13.4,72,1022.0,0.0,9.6,3.1,4,True
Monday,2021,March,1,4,Work Departure,False,1,0,2,False,Spring,1,13.4,72,1022.0,0.0,9.6,3.1,3,False
Monday,2021,March,1,2,Afternoon,False,0,0,4,False,Spring,1,13.4,72,1022.0,0.0,9.6,3.1,6,True
Monday,2021,March,1,2,Leisure,False,0,0,2,False,Spring,0,13.4,72,1022.0,0.0,9.6,3.1,2,False
Tuesday,2021,March,2,2,Work Entrance,False,0,0,2,False,Spring,2,13.5,75,1024.8,0.0,6.0,3.2,3,False
Tuesday,2021,March,2,1,Morning,False,0,1,0,False,Spring,1,13.5,75,1024.8,0.0,6.0,3.2,1,False
Tuesday,2021,March,2,2,Work Departure,False,0,1,5,False,Spring,1,13.5,75,1024.8,0.0,6.0,3.2,6,True
Tuesday,2021,March,2,2,Afternoon,False,0,1,3,False,Spring,1,13.5,75,1024.8,0.0,6.0,3.2,4,True
Wednesday,2021,March,3,2,Work Entrance,False,0,1,2,False,Spring,1,13.2,80,1025.6,0.0,10.6,1.6,4,True
Wednesday,2021,March,3,2,Morning,False,0,2,1,False,Spring,2,13.2,80,1025.6,0.0,10.6,1.6,3,False
Wednesday,2021,March,3,2,Work Departure,False,0,3,3,False,Spring,1,13.2,80,1025.6,0.0,10.6,1.6,6,True
Wednesday,2021,March,3,3,Afternoon,False,0,2,5,False,Spring,2,13.2,80,1025.6,0.0,10.6,1.6,12,True
Thursday,2021,March,4,2,Work Entrance,False,0,2,6,False,Spring,1,13.3,81,1018.8,0.0,11.5,1.3,10,True
Thursday,2021,March,4,2,Morning,False,0,1,6,False,Spring,1,13.3,81,1018.8,0.0,11.5,1.3,9,True
Thursday,2021,March,4,2,Work Departure,False,0,0,6,False,Spring,1,13.3,81,1018.8,0.0,11.5,1.3,6,True
Thursday,2021,March,4,2,Afternoon,False,0,0,2,False,Spring,2,13.3,81,1018.8,0.0,11.5,1.3,3,False
Friday,2021,March,5,2,Work Entrance,False,0,1,1,True,Spring,1,13.1,75,1014.3,0.0,10.8,1.2,2,False
Friday,2021,March,5,2,Morning,False,0,2,8,True,Spring,1,13.1,75,1014.3,0.0,10.8,1.2,11,True
Friday,2021,March,5,2,Work Departure,False,0,0,3,True,Spring,1,13.1,75,1014.3,0.0,10.8,1.2,3,False
Friday,2021,March,5,2,Afternoon,False,0,0,4,True,Spring,2,13.1,75,1014.3,0.0,10.8,1.2,8,True
Saturday,2021,March,6,1,Morning,True,0,1,0,False,Spring,1,12.8,73,1018.5,0.0,10.1,1.8,1,False
Saturday,2021,March,6,2,Work Entrance,True,0,0,1,False,Spring,1,12.8,73,1018.5,0.0,10.1,1.8,2,False
Saturday,2021,March,6,1,Work Departure,True,0,3,0,False,Spring,1,12.8,73,1018.5,0.0,10.1,1.8,4,True
Saturday,2021,March,6,2,Afternoon,True,0,0,3,False,Spring,1,12.8,73,1018.5,0.0,10.1,1.8,4,True
Saturday,2021,March,6,0,Leisure,True,0,1,0,False,Spring,0,12.8,73,1018.5,0.0,10.1,1.8,1,False
Sunday,2021,March,7,1,Morning,True,0,2,0,False,Spring,1,12.7,74,1015.4,2.4,8.4,1.7,3,False
Sunday,2021,March,7,2,Work Departure,True,0,0,3,False,Spring,1,12.7,74,1015.4,2.4,8.4,1.7,3,False
Sunday,2021,March,7,2,Afternoon,True,0,1,3,False,Spring,1,12.7,74,1015.4,2.4,8.4,1.7,5,True
Sunday,2021,March,7,2,Leisure,True,0,0,1,False,Spring,0,12.7,74,1015.4,2.4,8.4,1.7,1,False
Monday,2021,March,8,2,Work Entrance,False,0,2,6,False,Spring,1,12.4,74,1010.7,1.4,5.5,1.3,11,True
Monday,2021,March,8,2,Morning,False,0,3,4,False,Spring,1,12.4,74,1010.7,1.4,5.5,1.3,10,True
Monday,2021,March,8,2,Work Departure,False,0,0,1,False,Spring,1,12.4,74,1010.7,1.4,5.5,1.3,1,False
Monday,2021,March,8,2,Afternoon,False,0,0,1,False,Spring,1,12.4,74,1010.7,1.4,5.5,1.3,1,False
Tuesday,2021,March,9,2,Work Entrance,False,0,1,3,False,Spring,1,12.4,64,1012.5,0.0,13.9,1.8,5,True
Tuesday,2021,March,9,2,Morning,False,0,1,3,False,Spring,1,12.4,64,1012.5,0.0,13.9,1.8,5,True
Tuesday,2021,March,9,2,Work Departure,False,0,1,6,False,Spring,1,12.4,64,1012.5,0.0,13.9,1.8,12,True
Tuesday,2021,March,9,2,Afternoon,False,0,0,3,False,Spring,2,12.4,64,1012.5,0.0,13.9,1.8,3,False
Tuesday,2021,March,9,1,Leisure,False,0,1,0,False,Spring,0,12.4,64,1012.5,0.0,13.9,1.8,1,False
Wednesday,2021,March,10,2,Early Morning,False,0,0,1,False,Spring,0,12.2,54,1017.1,0.0,18.7,2.1,1,False
Wednesday,2021,March,10,2,Work Entrance,False,0,0,4,False,Spring,1,12.2,54,1017.1,0.0,18.7,2.1,6,True
Wednesday,2021,March,10,2,Morning,False,0,3,4,False,Spring,1,12.2,54,1017.1,0.0,18.7,2.1,9,True
Wednesday,2021,March,10,3,Work Departure,False,0,1,6,False,Spring,2,12.2,54,1017.1,0.0,18.7,2.1,9,True
Wednesday,2021,March,10,2,Afternoon,False,0,2,5,False,Spring,2,12.2,54,1017.1,0.0,18.7,2.1,7,True
Wednesday,2021,March,10,2,Leisure,False,0,0,1,False,Spring,0,12.2,54,1017.1,0.0,18.7,2.1,1,False
Thursday,2021,March,11,2,Work Entrance,False,0,1,2,False,Spring,1,14.1,63,1016.8,0.0,16.9,2.3,3,False
Thursday,2021,March,11,2,Morning,False,0,1,6,False,Spring,1,14.1,63,1016.8,0.0,16.9,2.3,7,True
Thursday,2021,March,11,3,Work Departure,False,0,0,8,False,Spring,1,14.1,63,1016.8,0.0,16.9,2.3,12,True
Thursday,2021,March,11,2,Afternoon,False,0,0,4,False,Spring,1,14.1,63,1016.8,0.0,16.9,2.3,7,True
Friday,2021,March,12,1,Work Entrance,False,0,1,0,True,Spring,2,13.0,72,1016.3,0.0,8.9,1.9,1,False
Friday,2021,March,12,2,Morning,False,0,2,6,True,Spring,1,13.0,72,1016.3,0.0,8.9,1.9,8,True
Friday,2021,March,12,2,Work Departure,False,0,2,9,True,Spring,2,13.0,72,1016.3,0.0,8.9,1.9,11,True
Friday,2021,March,12,4,Afternoon,False,1,0,3,True,Spring,2,13.0,72,1016.3,0.0,8.9,1.9,6,True
Friday,2021,March,12,2,Leisure,False,0,0,1,True,Spring,1,13.0,72,1016.3,0.0,8.9,1.9,1,False
Saturday,2021,March,13,2,Morning,True,0,1,3,False,Spring,1,13.8,64,1016.4,0.0,19.2,2.4,5,True
Saturday,2021,March,13,2,Work Departure,True,0,0,5,False,Spring,1,13.8,64,1016.4,0.0,19.2,2.4,6,True
Saturday,2021,March,13,2,Afternoon,True,0,1,3,False,Spring,1,13.8,64,1016.4,0.0,19.2,2.4,4,True
Sunday,2021,March,14,2,Morning,True,0,1,3,False,Spring,1,13.2,58,1016.7,0.0,18.2,2.0,4,True
Sunday,2021,March,14,2,Work Departure,True,0,0,2,False,Spring,1,13.2,58,1016.7,0.0,18.2,2.0,2,False
Sunday,2021,March,14,2,Leisure,True,0,1,2,False,Spring,0,13.2,58,1016.7,0.0,18.2,2.0,5,True
Monday,2021,March,15,2,Work Entrance,False,0,3,1,False,Spring,2,13.4,57,1018.4,0.0,19.8,2.1,4,True
Monday,2021,March,15,2,Morning,False,0,1,5,False,Spring,2,13.4,57,1018.4,0.0,19.8,2.1,7,True
Monday,2021,March,15,2,Work Departure,False,0,3,3,False,Spring,1,13.4,57,1018.4,0.0,19.8,2.1,6,True
Monday,2021,March,15,2,Afternoon,False,0,0,3,False,Spring,2,13.4,57,1018.4,0.0,19.8,2.1,4,True
Tuesday,2021,March,16,2,Work Entrance,False,0,3,2,False,Spring,2,13.1,66,1019.8,0.0,19.7,1.7,5,True
Tuesday,2021,March,16,2,Morning,False,0,0,6,False,Spring,2,13.1,66,1019.8,0.0,19.7,1.7,11,True
Tuesday,2021,March,16,2,Work Departure,False,0,0,6,False,Spring,1,13.1,66,1019.8,0.0,19.7,1.7,6,True
Tuesday,2021,March,16,2,Afternoon,False,0,1,4,False,Spring,2,13.1,66,1019.8,0.0,19.7,1.7,8,True
Wednesday,2021,March,17,2,Work Entrance,False,0,2,4,False,Spring,1,13.6,63,1016.6,0.0,16.1,1.8,6,True
Wednesday,2021,March,17,2,Morning,False,0,1,4,False,Spring,2,13.6,63,1016.6,0.0,16.1,1.8,7,True
Wednesday,2021,March,17,2,Work Departure,False,0,0,5,False,Spring,1,13.6,63,1016.6,0.0,16.1,1.8,5,True
Wednesday,2021,March,17,2,Afternoon,False,0,3,5,False,Spring,2,13.6,63,1016.6,0.0,16.1,1.8,9,True
Thursday,2021,March,18,2,Work Entrance,False,0,1,2,False,Spring,2,11.8,63,1013.7,5.9,17.8,2.5,3,False
Thursday,2021,March,18,2,Morning,False,0,1,7,False,Spring,1,11.8,63,1013.7,5.9,17.8,2.5,10,True
Saturday,2021,March,27,2,Afternoon,True,0,2,2,False,Spring,1,14.1,72,1023.5,0.0,18.4,1.8,4,True
Thursday,2021,March,18,2,Work Departure,False,0,0,8,False,Spring,1,11.8,63,1013.7,5.9,17.8,2.5,12,True
Thursday,2021,March,18,2,Afternoon,False,0,1,7,False,Spring,2,11.8,63,1013.7,5.9,17.8,2.5,10,True
Thursday,2021,March,18,1,Leisure,False,0,1,0,False,Spring,1,11.8,63,1013.7,5.9,17.8,2.5,1,False
Friday,2021,March,19,0,Early Morning,False,0,1,0,True,Spring,0,8.8,69,1009.1,1.3,8.9,1.5,1,False
Friday,2021,March,19,2,Work Entrance,False,0,0,3,True,Spring,2,8.8,69,1009.1,1.3,8.9,1.5,3,False
Friday,2021,March,19,2,Morning,False,0,1,2,True,Spring,2,8.8,69,1009.1,1.3,8.9,1.5,3,False
Friday,2021,March,19,2,Work Departure,False,0,1,4,True,Spring,2,8.8,69,1009.1,1.3,8.9,1.5,5,True
Friday,2021,March,19,2,Afternoon,False,0,4,1,True,Spring,2,8.8,69,1009.1,1.3,8.9,1.5,7,True
Saturday,2021,March,20,3,Morning,True,0,2,3,False,Spring,1,10.8,38,1012.0,0.0,20.7,2.8,7,True
Saturday,2021,March,20,3,Work Departure,True,0,2,7,False,Spring,1,10.8,38,1012.0,0.0,20.7,2.8,13,True
Saturday,2021,March,20,2,Work Entrance,True,0,0,1,False,Spring,1,10.8,38,1012.0,0.0,20.7,2.8,1,False
Saturday,2021,March,20,2,Afternoon,True,0,1,4,False,Spring,1,10.8,38,1012.0,0.0,20.7,2.8,5,True
Saturday,2021,March,20,2,Leisure,True,0,0,1,False,Spring,1,10.8,38,1012.0,0.0,20.7,2.8,1,False
Sunday,2021,March,21,2,Morning,True,0,1,3,False,Spring,1,11.5,48,1012.4,0.0,21.4,1.5,5,True
Sunday,2021,March,21,2,Work Departure,True,0,0,5,False,Spring,1,11.5,48,1012.4,0.0,21.4,1.5,6,True
Sunday,2021,March,21,2,Afternoon,True,0,1,1,False,Spring,1,11.5,48,1012.4,0.0,21.4,1.5,2,False
Sunday,2021,March,21,2,Leisure,True,0,0,1,False,Spring,0,11.5,48,1012.4,0.0,21.4,1.5,1,False
Monday,2021,March,22,2,Work Entrance,False,0,3,4,False,Spring,1,13.2,54,1012.1,0.0,19.8,1.6,10,True
Monday,2021,March,22,2,Morning,False,0,0,4,False,Spring,1,13.2,54,1012.1,0.0,19.8,1.6,6,True
Monday,2021,March,22,2,Work Departure,False,0,0,5,False,Spring,1,13.2,54,1012.1,0.0,19.8,1.6,5,True
Monday,2021,March,22,2,Afternoon,False,0,1,1,False,Spring,1,13.2,54,1012.1,0.0,19.8,1.6,4,True
Tuesday,2021,March,23,2,Work Entrance,False,0,1,3,False,Spring,2,13.0,68,1018.0,0.0,21.2,1.7,4,True
Tuesday,2021,March,23,2,Morning,False,0,2,4,False,Spring,1,13.0,68,1018.0,0.0,21.2,1.7,12,True
Tuesday,2021,March,23,2,Work Departure,False,0,1,7,False,Spring,1,13.0,68,1018.0,0.0,21.2,1.7,9,True
Tuesday,2021,March,23,3,Afternoon,False,0,2,7,False,Spring,2,13.0,68,1018.0,0.0,21.2,1.7,13,True
Wednesday,2021,March,24,2,Work Entrance,False,0,0,3,False,Spring,2,13.9,67,1020.2,0.0,21.8,1.7,3,False
Wednesday,2021,March,24,2,Morning,False,0,2,4,False,Spring,1,13.9,67,1020.2,0.0,21.8,1.7,6,True
Wednesday,2021,March,24,3,Work Departure,False,0,0,6,False,Spring,1,13.9,67,1020.2,0.0,21.8,1.7,8,True
Wednesday,2021,March,24,2,Afternoon,False,0,4,4,False,Spring,2,13.9,67,1020.2,0.0,21.8,1.7,11,True
Thursday,2021,March,25,3,Work Entrance,False,0,0,4,False,Spring,2,13.7,72,1019.7,0.0,20.7,1.7,6,True
Thursday,2021,March,25,2,Morning,False,0,1,7,False,Spring,1,13.7,72,1019.7,0.0,20.7,1.7,9,True
Thursday,2021,March,25,2,Work Departure,False,0,1,6,False,Spring,1,13.7,72,1019.7,0.0,20.7,1.7,8,True
Thursday,2021,March,25,2,Afternoon,False,0,5,2,False,Spring,2,13.7,72,1019.7,0.0,20.7,1.7,10,True
Friday,2021,March,26,2,Early Morning,False,0,0,1,True,Spring,0,14.3,74,1018.2,0.0,13.6,2.1,2,False
Friday,2021,March,26,2,Work Entrance,False,0,1,5,True,Spring,2,14.3,74,1018.2,0.0,13.6,2.1,7,True
Friday,2021,March,26,2,Morning,False,0,1,3,True,Spring,2,14.3,74,1018.2,0.0,13.6,2.1,4,True
Friday,2021,March,26,2,Work Departure,False,0,0,7,True,Spring,2,14.3,74,1018.2,0.0,13.6,2.1,10,True
Friday,2021,March,26,2,Afternoon,False,0,2,7,True,Spring,2,14.3,74,1018.2,0.0,13.6,2.1,11,True
Saturday,2021,March,27,2,Work Entrance,True,0,1,1,False,Spring,1,14.1,72,1023.5,0.0,18.4,1.8,2,False
Saturday,2021,March,27,2,Morning,True,0,2,3,False,Spring,1,14.1,72,1023.5,0.0,18.4,1.8,7,True
Saturday,2021,March,27,2,Work Departure,True,0,2,6,False,Spring,1,14.1,72,1023.5,0.0,18.4,1.8,10,True
Saturday,2021,March,27,2,Leisure,True,0,0,1,False,Spring,0,14.1,72,1023.5,0.0,18.4,1.8,1,False
Sunday,2021,March,28,2,Work Entrance,True,0,0,1,False,Spring,1,14.1,67,1026.9,0.0,22.1,1.3,3,False
Sunday,2021,March,28,2,Morning,True,0,2,1,False,Spring,1,14.1,67,1026.9,0.0,22.1,1.3,3,False
Sunday,2021,March,28,2,Work Departure,True,0,1,3,False,Spring,1,14.1,67,1026.9,0.0,22.1,1.3,5,True
Sunday,2021,March,28,2,Afternoon,True,0,1,3,False,Spring,1,14.1,67,1026.9,0.0,22.1,1.3,7,True
Monday,2021,March,29,3,Work Entrance,False,0,2,2,False,Spring,1,14.5,55,1028.0,0.0,22.0,1.8,4,True
Monday,2021,March,29,2,Morning,False,0,1,4,False,Spring,1,14.5,55,1028.0,0.0,22.0,1.8,5,True
Monday,2021,March,29,2,Work Departure,False,0,1,5,False,Spring,1,14.5,55,1028.0,0.0,22.0,1.8,8,True
Monday,2021,March,29,2,Afternoon,False,0,1,4,False,Spring,1,14.5,55,1028.0,0.0,22.0,1.8,6,True
Tuesday,2021,March,30,2,Work Entrance,False,0,1,1,False,Spring,1,14.3,68,1025.8,0.0,22.0,1.5,2,False
Tuesday,2021,March,30,3,Morning,False,0,3,3,False,Spring,2,14.3,68,1025.8,0.0,22.0,1.5,6,True
Tuesday,2021,March,30,2,Work Departure,False,0,0,2,False,Spring,1,14.3,68,1025.8,0.0,22.0,1.5,2,False
Tuesday,2021,March,30,2,Afternoon,False,0,1,5,False,Spring,2,14.3,68,1025.8,0.0,22.0,1.5,6,True
Wednesday,2021,March,31,2,Morning,False,0,1,4,False,Spring,1,14.2,68,1021.1,0.0,20.7,1.2,5,True
Wednesday,2021,March,31,3,Work Departure,False,0,0,5,False,Spring,1,14.2,68,1021.1,0.0,20.7,1.2,5,True
Wednesday,2021,March,31,3,Afternoon,False,0,2,5,False,Spring,2,14.2,68,1021.1,0.0,20.7,1.2,8,True
Thursday,2021,April,1,1,Work Entrance,False,0,2,0,True,Spring,1,15.5,48,1015.5,0.0,20.9,1.0,2,False
Thursday,2021,April,1,2,Morning,False,0,3,4,True,Spring,2,15.5,48,1015.5,0.0,20.9,1.0,8,True
Thursday,2021,April,1,3,Work Departure,False,0,1,7,True,Spring,1,15.5,48,1015.5,0.0,20.9,1.0,9,True
Thursday,2021,April,1,2,Afternoon,False,0,0,6,True,Spring,1,15.5,48,1015.5,0.0,20.9,1.0,8,True
Thursday,2021,April,1,2,Leisure,False,0,0,2,True,Spring,1,15.5,48,1015.5,0.0,20.9,1.0,4,True
Friday,2021,April,2,1,Work Entrance,False,0,1,0,True,Spring,0,16.5,54,1010.3,0.0,22.5,2.6,1,False
Friday,2021,April,2,1,Work Departure,False,0,1,0,True,Spring,1,16.5,54,1010.3,0.0,22.5,2.6,1,False
Friday,2021,April,2,2,Afternoon,False,0,1,1,True,Spring,1,16.5,54,1010.3,0.0,22.5,2.6,2,False
Friday,2021,April,2,2,Morning,False,0,0,1,True,Spring,1,16.5,54,1010.3,0.0,22.5,2.6,1,False
Friday,2021,April,2,2,Leisure,False,0,0,1,True,Spring,0,16.5,54,1010.3,0.0,22.5,2.6,1,False
Saturday,2021,April,3,3,Work Entrance,True,0,0,2,False,Spring,0,17.5,57,1007.6,0.0,22.1,1.6,2,False
Saturday,2021,April,3,2,Work Departure,True,0,0,5,False,Spring,1,17.5,57,1007.6,0.0,22.1,1.6,5,True
Saturday,2021,April,3,3,Afternoon,True,0,1,2,False,Spring,1,17.5,57,1007.6,0.0,22.1,1.6,3,False
Saturday,2021,April,3,2,Leisure,True,0,0,1,False,Spring,1,17.5,57,1007.6,0.0,22.1,1.6,1,False
Sunday,2021,April,4,2,Morning,True,0,0,1,False,Spring,1,15.6,56,1012.5,0.0,16.8,1.5,1,False
Sunday,2021,April,4,2,Work Departure,True,0,0,1,False,Spring,1,15.6,56,1012.5,0.0,16.8,1.5,1,False
Sunday,2021,April,4,2,Afternoon,True,0,0,2,False,Spring,1,15.6,56,1012.5,0.0,16.8,1.5,4,True
Sunday,2021,April,4,2,Leisure,True,0,0,1,False,Spring,0,15.6,56,1012.5,0.0,16.8,1.5,1,False
Monday,2021,April,5,2,Morning,False,0,1,2,False,Spring,1,15.8,59,1012.0,0.0,22.5,2.6,5,True
Monday,2021,April,5,2,Work Departure,False,0,0,1,False,Spring,1,15.8,59,1012.0,0.0,22.5,2.6,1,False
Monday,2021,April,5,2,Afternoon,False,0,0,1,False,Spring,1,15.8,59,1012.0,0.0,22.5,2.6,1,False
Tuesday,2021,April,6,2,Work Entrance,False,0,2,2,False,Spring,2,14.2,65,1008.0,0.4,13.7,1.9,6,True
Tuesday,2021,April,6,2,Morning,False,0,1,1,False,Spring,1,14.2,65,1008.0,0.4,13.7,1.9,2,False
Tuesday,2021,April,6,2,Work Departure,False,0,0,5,False,Spring,1,14.2,65,1008.0,0.4,13.7,1.9,6,True
Tuesday,2021,April,6,2,Afternoon,False,0,0,3,False,Spring,1,14.2,65,1008.0,0.4,13.7,1.9,5,True
Wednesday,2021,April,7,1,Work Entrance,False,0,1,0,False,Spring,2,11.0,58,1017.6,0.1,13.5,1.9,1,False
Wednesday,2021,April,7,2,Morning,False,0,2,4,False,Spring,1,11.0,58,1017.6,0.1,13.5,1.9,6,True
Wednesday,2021,April,7,2,Work Departure,False,0,2,3,False,Spring,1,11.0,58,1017.6,0.1,13.5,1.9,5,True
Wednesday,2021,April,7,2,Afternoon,False,0,4,5,False,Spring,2,11.0,58,1017.6,0.1,13.5,1.9,10,True
Thursday,2021,April,8,2,Morning,False,0,4,3,False,Spring,2,13.0,51,1021.1,0.0,24.6,2.5,7,True
Thursday,2021,April,8,2,Work Entrance,False,0,0,1,False,Spring,2,13.0,51,1021.1,0.0,24.6,2.5,1,False
Thursday,2021,April,8,2,Work Departure,False,0,1,7,False,Spring,2,13.0,51,1021.1,0.0,24.6,2.5,10,True
Thursday,2021,April,8,3,Afternoon,False,0,2,7,False,Spring,2,13.0,51,1021.1,0.0,24.6,2.5,12,True
Friday,2021,April,9,2,Work Entrance,False,0,3,2,True,Spring,2,13.1,67,1018.0,0.0,9.2,1.7,5,True
Friday,2021,April,9,2,Morning,False,0,4,1,True,Spring,2,13.1,67,1018.0,0.0,9.2,1.7,6,True
Friday,2021,April,9,2,Work Departure,False,0,4,9,True,Spring,2,13.1,67,1018.0,0.0,9.2,1.7,18,True
Friday,2021,April,9,2,Afternoon,False,0,2,6,True,Spring,1,13.1,67,1018.0,0.0,9.2,1.7,12,True
Friday,2021,April,9,1,Leisure,False,0,1,0,True,Spring,1,13.1,67,1018.0,0.0,9.2,1.7,1,False
Saturday,2021,April,10,2,Work Entrance,True,0,0,1,False,Spring,1,13.3,84,1011.6,0.7,2.6,1.1,1,False
Saturday,2021,April,10,2,Morning,True,0,4,2,False,Spring,1,13.3,84,1011.6,0.7,2.6,1.1,6,True
Saturday,2021,April,10,2,Work Departure,True,0,2,3,False,Spring,1,13.3,84,1011.6,0.7,2.6,1.1,6,True
Saturday,2021,April,10,2,Afternoon,True,0,2,3,False,Spring,1,13.3,84,1011.6,0.7,2.6,1.1,8,True
Saturday,2021,April,10,2,Leisure,True,0,0,2,False,Spring,0,13.3,84,1011.6,0.7,2.6,1.1,2,False
Sunday,2021,April,11,2,Work Entrance,True,0,0,1,False,Spring,0,13.9,87,1010.9,0.2,8.6,1.9,3,False
Sunday,2021,April,11,2,Morning,True,0,1,3,False,Spring,1,13.9,87,1010.9,0.2,8.6,1.9,5,True
Sunday,2021,April,11,2,Work Departure,True,0,0,1,False,Spring,1,13.9,87,1010.9,0.2,8.6,1.9,1,False
Sunday,2021,April,11,2,Afternoon,True,0,0,2,False,Spring,1,13.9,87,1010.9,0.2,8.6,1.9,2,False
Monday,2021,April,12,2,Morning,False,0,3,2,False,Spring,1,12.3,69,1019.5,9.0,21.6,2.3,6,True
Monday,2021,April,12,2,Work Entrance,False,0,1,1,False,Spring,2,12.3,69,1019.5,9.0,21.6,2.3,2,False
Thursday,2021,April,29,2,Afternoon,False,0,2,7,False,Spring,1,15.8,86,1004.6,0.0,18.1,2.5,10,True
Monday,2021,April,12,2,Work Departure,False,0,1,6,False,Spring,1,12.3,69,1019.5,9.0,21.6,2.3,7,True
Monday,2021,April,12,2,Afternoon,False,0,2,4,False,Spring,1,12.3,69,1019.5,9.0,21.6,2.3,7,True
Tuesday,2021,April,13,2,Work Entrance,False,0,1,2,False,Spring,0,13.1,64,1020.3,0.0,21.1,1.7,4,True
Tuesday,2021,April,13,2,Morning,False,0,0,1,False,Spring,0,13.1,64,1020.3,0.0,21.1,1.7,1,False
Tuesday,2021,April,13,2,Work Departure,False,0,0,3,False,Spring,1,13.1,64,1020.3,0.0,21.1,1.7,3,False
Tuesday,2021,April,13,2,Afternoon,False,0,2,7,False,Spring,1,13.1,64,1020.3,0.0,21.1,1.7,11,True
Tuesday,2021,April,13,1,Leisure,False,0,1,0,False,Spring,0,13.1,64,1020.3,0.0,21.1,1.7,1,False
Wednesday,2021,April,14,2,Work Entrance,False,0,0,8,False,Spring,2,13.0,60,1017.2,0.0,18.7,2.2,9,True
Wednesday,2021,April,14,2,Morning,False,0,0,3,False,Spring,1,13.0,60,1017.2,0.0,18.7,2.2,3,False
Wednesday,2021,April,14,2,Work Departure,False,0,0,1,False,Spring,1,13.0,60,1017.2,0.0,18.7,2.2,1,False
Wednesday,2021,April,14,2,Afternoon,False,0,1,6,False,Spring,2,13.0,60,1017.2,0.0,18.7,2.2,8,True
Thursday,2021,April,15,2,Work Entrance,False,0,0,3,False,Spring,2,13.1,51,1015.0,0.0,21.6,2.4,3,False
Thursday,2021,April,15,2,Morning,False,0,0,6,False,Spring,2,13.1,51,1015.0,0.0,21.6,2.4,6,True
