Day,Time_Segment,Accidents,Week_day,Day_month,Month,TM,PPT,VVM10,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2022-08-16,18-22,2,Tuesday,16,8,High,None,Medium,0,No,1,No,Summer
2022-08-16,22-2,3,Tuesday,16,8,High,None,Medium,0,No,1,No,Summer
2022-08-17,2-6,0,Wednesday,17,8,High,Medium,High,0,No,1,No,Summer
2022-08-17,6-10,1,Wednesday,17,8,High,Medium,High,0,No,1,No,Summer
2022-08-17,10-14,1,Wednesday,17,8,High,Medium,High,0,No,1,No,Summer
2022-08-17,14-18,12,Wednesday,17,8,High,Medium,High,1,No,1,No,Summer
2022-08-17,18-22,4,Wednesday,17,8,High,Medium,High,1,No,1,No,Summer
2022-08-17,22-2,7,Wednesday,17,8,High,Medium,High,1,No,1,No,Summer
2022-08-18,2-6,0,Thursday,18,8,Medium,Medium,High,0,No,1,No,Summer
2022-08-18,6-10,2,Thursday,18,8,Medium,Medium,High,0,No,1,No,Summer
2022-08-18,10-14,8,Thursday,18,8,Medium,Medium,High,1,No,1,No,Summer
2022-08-18,14-18,8,Thursday,18,8,Medium,Medium,High,1,No,1,No,Summer
2022-08-18,18-22,1,Thursday,18,8,Medium,Medium,High,0,No,1,No,Summer
2022-08-18,22-2,11,Thursday,18,8,Medium,Medium,High,1,No,1,No,Summer
2022-08-19,2-6,0,Friday,19,8,Medium,None,Medium,0,No,1,No,Summer
2022-08-19,6-10,2,Friday,19,8,Medium,None,Medium,0,No,1,No,Summer
2022-08-19,10-14,6,Friday,19,8,Medium,None,Medium,1,No,1,No,Summer
2022-08-19,14-18,6,Friday,19,8,Medium,None,Medium,1,No,1,No,Summer
2022-08-19,18-22,6,Friday,19,8,Medium,None,Medium,1,No,1,No,Summer
2022-08-19,22-2,1,Friday,19,8,Medium,None,Medium,0,No,1,No,Summer
2022-08-20,2-6,0,Saturday,20,8,High,None,High,0,Yes,1,No,Summer
2022-08-20,6-10,0,Saturday,20,8,High,None,High,0,Yes,1,No,Summer
2022-08-20,10-14,1,Saturday,20,8,High,None,High,0,Yes,1,No,Summer
2022-08-20,14-18,2,Saturday,20,8,High,None,High,0,Yes,1,No,Summer
2022-08-20,18-22,1,Saturday,20,8,High,None,High,0,Yes,1,No,Summer
2022-08-20,22-2,3,Saturday,20,8,High,None,High,0,Yes,1,No,Summer
2022-08-21,2-6,0,Sunday,21,8,High,Medium,Medium,0,Yes,1,Yes,Summer
2022-08-21,6-10,3,Sunday,21,8,High,Medium,Medium,0,Yes,1,Yes,Summer
2022-08-21,10-14,3,Sunday,21,8,High,Medium,Medium,0,Yes,1,Yes,Summer
2022-08-21,14-18,6,Sunday,21,8,High,Medium,Medium,1,Yes,1,Yes,Summer
2022-08-21,18-22,1,Sunday,21,8,High,Medium,Medium,0,Yes,1,Yes,Summer
2022-08-21,22-2,2,Sunday,21,8,High,Medium,Medium,0,Yes,1,Yes,Summer
2022-08-22,2-6,0,Monday,22,8,High,None,Medium,0,No,0,No,Summer
2022-08-22,6-10,3,Monday,22,8,High,None,Medium,0,No,0,No,Summer
2022-08-22,10-14,2,Monday,22,8,High,None,Medium,0,No,0,No,Summer
2022-08-22,14-18,3,Monday,22,8,High,None,Medium,0,No,0,No,Summer
2022-08-22,18-22,1,Monday,22,8,High,None,Medium,0,No,0,No,Summer
2022-08-22,22-2,3,Monday,22,8,High,None,Medium,0,No,0,No,Summer
2022-08-23,2-6,0,Tuesday,23,8,High,None,Medium,0,No,0,No,Summer
2022-08-23,6-10,2,Tuesday,23,8,High,None,Medium,0,No,0,No,Summer
2022-08-23,10-14,4,Tuesday,23,8,High,None,Medium,1,No,0,No,Summer
2022-08-23,14-18,7,Tuesday,23,8,High,None,Medium,1,No,0,No,Summer
2022-08-23,18-22,12,Tuesday,23,8,High,None,Medium,1,No,0,No,Summer
2022-08-23,22-2,2,Tuesday,23,8,High,None,Medium,0,No,0,No,Summer
2022-08-24,2-6,0,Wednesday,24,8,High,None,High,0,No,0,No,Summer
2022-08-24,6-10,0,Wednesday,24,8,High,None,High,0,No,0,No,Summer
2022-08-24,10-14,7,Wednesday,24,8,High,None,High,1,No,0,No,Summer
2022-08-24,14-18,4,Wednesday,24,8,High,None,High,1,No,0,No,Summer
2022-08-24,18-22,4,Wednesday,24,8,High,None,High,1,No,0,No,Summer
2022-08-24,22-2,2,Wednesday,24,8,High,None,High,0,No,0,No,Summer
2022-08-25,2-6,0,Thursday,25,8,High,Low,High,0,No,0,No,Summer
2022-08-25,6-10,0,Thursday,25,8,High,Low,High,0,No,0,No,Summer
2022-08-25,10-14,5,Thursday,25,8,High,Low,High,1,No,0,No,Summer
2022-08-25,14-18,6,Thursday,25,8,High,Low,High,1,No,0,No,Summer
2022-08-25,18-22,5,Thursday,25,8,High,Low,High,1,No,0,No,Summer
2022-08-25,22-2,7,Thursday,25,8,High,Low,High,1,No,0,No,Summer
2022-08-26,2-6,0,Friday,26,8,High,None,Medium,0,No,0,No,Summer
2022-08-26,6-10,7,Friday,26,8,High,None,Medium,1,No,0,No,Summer
2022-08-26,10-14,5,Friday,26,8,High,None,Medium,1,No,0,No,Summer
2022-08-26,14-18,7,Friday,26,8,High,None,Medium,1,No,0,No,Summer
2022-08-26,18-22,3,Friday,26,8,High,None,Medium,0,No,0,No,Summer
2022-08-26,22-2,2,Friday,26,8,High,None,Medium,0,No,0,No,Summer
2022-08-27,2-6,0,Saturday,27,8,High,None,High,0,Yes,0,No,Summer
2022-08-27,6-10,3,Saturday,27,8,High,None,High,0,Yes,0,No,Summer
2022-08-27,10-14,6,Saturday,27,8,High,None,High,1,Yes,0,No,Summer
2022-08-27,14-18,4,Saturday,27,8,High,None,High,1,Yes,0,No,Summer
2022-08-27,18-22,7,Saturday,27,8,High,None,High,1,Yes,0,No,Summer
2022-08-27,22-2,3,Saturday,27,8,High,None,High,0,Yes,0,No,Summer
2022-08-28,2-6,0,Sunday,28,8,High,None,High,0,Yes,0,Yes,Summer
2022-08-28,6-10,1,Sunday,28,8,High,None,High,0,Yes,0,Yes,Summer
2022-08-28,10-14,5,Sunday,28,8,High,None,High,1,Yes,0,Yes,Summer
2022-08-28,14-18,5,Sunday,28,8,High,None,High,1,Yes,0,Yes,Summer
2022-08-28,18-22,4,Sunday,28,8,High,None,High,1,Yes,0,Yes,Summer
2022-08-28,22-2,4,Sunday,28,8,High,None,High,1,Yes,0,Yes,Summer
2022-08-29,2-6,0,Monday,29,8,High,None,High,0,No,0,No,Summer
2022-08-29,6-10,4,Monday,29,8,High,None,High,1,No,0,No,Summer
2022-08-29,10-14,3,Monday,29,8,High,None,High,0,No,0,No,Summer
2022-08-29,14-18,6,Monday,29,8,High,None,High,1,No,0,No,Summer
2022-08-29,18-22,6,Monday,29,8,High,None,High,1,No,0,No,Summer
2022-08-29,22-2,2,Monday,29,8,High,None,High,0,No,0,No,Summer
2022-08-30,2-6,0,Tuesday,30,8,High,None,High,0,No,0,No,Summer
2022-08-30,6-10,2,Tuesday,30,8,High,None,High,0,No,0,No,Summer
2022-08-30,10-14,4,Tuesday,30,8,High,None,High,1,No,0,No,Summer
2022-08-30,14-18,7,Tuesday,30,8,High,None,High,1,No,0,No,Summer
2022-08-30,18-22,2,Tuesday,30,8,High,None,High,0,No,0,No,Summer
2022-08-30,22-2,1,Tuesday,30,8,High,None,High,0,No,0,No,Summer
2022-08-31,2-6,0,Wednesday,31,8,Medium,High,Medium,0,No,0,No,Summer
2022-08-31,6-10,2,Wednesday,31,8,Medium,High,Medium,0,No,0,No,Summer
2022-08-31,10-14,3,Wednesday,31,8,Medium,High,Medium,0,No,0,No,Summer
2022-08-31,14-18,6,Wednesday,31,8,Medium,High,Medium,1,No,0,No,Summer
2022-08-31,18-22,9,Wednesday,31,8,Medium,High,Medium,1,No,0,No,Summer
2022-08-31,22-2,0,Wednesday,31,8,Medium,High,Medium,0,No,0,No,Summer
2022-09-01,2-6,0,Thursday,1,9,High,None,Medium,0,No,0,No,Autumn
2022-09-01,6-10,2,Thursday,1,9,High,None,Medium,0,No,0,No,Autumn
2022-09-01,10-14,5,Thursday,1,9,High,None,Medium,1,No,0,No,Autumn
2022-09-01,14-18,2,Thursday,1,9,High,None,Medium,0,No,0,No,Autumn
2022-09-01,18-22,2,Thursday,1,9,High,None,Medium,0,No,0,No,Autumn
2022-09-01,22-2,4,Thursday,1,9,High,None,Medium,1,No,0,No,Autumn
2022-09-02,2-6,0,Friday,2,9,High,None,Medium,0,No,0,No,Autumn
2022-09-02,6-10,3,Friday,2,9,High,None,Medium,0,No,0,No,Autumn
2022-09-02,10-14,6,Friday,2,9,High,None,Medium,1,No,0,No,Autumn
2022-09-02,14-18,4,Friday,2,9,High,None,Medium,1,No,0,No,Autumn
2022-09-02,18-22,6,Friday,2,9,High,None,Medium,1,No,0,No,Autumn
2022-09-02,22-2,1,Friday,2,9,High,None,Medium,0,No,0,No,Autumn
2022-09-03,2-6,0,Saturday,3,9,High,None,High,0,Yes,0,No,Autumn
2022-09-03,6-10,0,Saturday,3,9,High,None,High,0,Yes,0,No,Autumn
2022-09-03,10-14,10,Saturday,3,9,High,None,High,1,Yes,0,No,Autumn
2022-09-03,14-18,6,Saturday,3,9,High,None,High,1,Yes,0,No,Autumn
2022-09-03,18-22,2,Saturday,3,9,High,None,High,0,Yes,0,No,Autumn
2022-09-03,22-2,2,Saturday,3,9,High,None,High,0,Yes,0,No,Autumn
2022-09-04,2-6,0,Sunday,4,9,High,None,Medium,0,Yes,0,Yes,Autumn
2022-09-04,6-10,1,Sunday,4,9,High,None,Medium,0,Yes,0,Yes,Autumn
2022-09-04,10-14,2,Sunday,4,9,High,None,Medium,0,Yes,0,Yes,Autumn
2022-09-04,14-18,2,Sunday,4,9,High,None,Medium,0,Yes,0,Yes,Autumn
2022-09-04,18-22,1,Sunday,4,9,High,None,Medium,0,Yes,0,Yes,Autumn
2022-09-04,22-2,2,Sunday,4,9,High,None,Medium,0,Yes,0,Yes,Autumn
2022-09-05,2-6,0,Monday,5,9,High,None,Medium,0,No,1,No,Autumn
2022-09-05,6-10,2,Monday,5,9,High,None,Medium,0,No,1,No,Autumn
2022-09-05,10-14,10,Monday,5,9,High,None,Medium,1,No,1,No,Autumn
2022-09-05,14-18,11,Monday,5,9,High,None,Medium,1,No,1,No,Autumn
2022-09-05,18-22,3,Monday,5,9,High,None,Medium,0,No,1,No,Autumn
2022-09-05,22-2,0,Monday,5,9,High,None,Medium,0,No,1,No,Autumn
2022-09-06,2-6,0,Tuesday,6,9,High,None,Medium,0,No,1,No,Autumn
2022-09-06,6-10,2,Tuesday,6,9,High,None,Medium,0,No,1,No,Autumn
2022-09-06,10-14,9,Tuesday,6,9,High,None,Medium,1,No,1,No,Autumn
2022-09-06,14-18,10,Tuesday,6,9,High,None,Medium,1,No,1,No,Autumn
2022-09-06,18-22,7,Tuesday,6,9,High,None,Medium,1,No,1,No,Autumn
2022-09-06,22-2,2,Tuesday,6,9,High,None,Medium,0,No,1,No,Autumn
2022-09-07,2-6,0,Wednesday,7,9,High,None,Medium,0,No,1,No,Autumn
2022-09-07,6-10,4,Wednesday,7,9,High,None,Medium,1,No,1,No,Autumn
2022-09-07,10-14,7,Wednesday,7,9,High,None,Medium,1,No,1,No,Autumn
2022-09-07,14-18,14,Wednesday,7,9,High,None,Medium,1,No,1,No,Autumn
2022-09-07,18-22,8,Wednesday,7,9,High,None,Medium,1,No,1,No,Autumn
2022-09-07,22-2,5,Wednesday,7,9,High,None,Medium,1,No,1,No,Autumn
2022-09-08,2-6,0,Thursday,8,9,High,None,High,0,No,1,No,Autumn
2022-09-08,6-10,3,Thursday,8,9,High,None,High,0,No,1,No,Autumn
2022-09-08,10-14,4,Thursday,8,9,High,None,High,1,No,1,No,Autumn
2022-09-08,14-18,13,Thursday,8,9,High,None,High,1,No,1,No,Autumn
2022-09-08,18-22,5,Thursday,8,9,High,None,High,1,No,1,No,Autumn
2022-09-08,22-2,0,Thursday,8,9,High,None,High,0,No,1,No,Autumn
2022-09-09,2-6,0,Friday,9,9,High,None,High,0,No,1,No,Autumn
2022-09-09,6-10,10,Friday,9,9,High,None,High,1,No,1,No,Autumn
2022-09-09,10-14,5,Friday,9,9,High,None,High,1,No,1,No,Autumn
2022-09-09,14-18,13,Friday,9,9,High,None,High,1,No,1,No,Autumn
2022-09-09,18-22,3,Friday,9,9,High,None,High,0,No,1,No,Autumn
2022-09-09,22-2,1,Friday,9,9,High,None,High,0,No,1,No,Autumn
2022-09-10,2-6,0,Saturday,10,9,High,None,Medium,0,Yes,1,No,Autumn
2022-09-10,6-10,3,Saturday,10,9,High,None,Medium,0,Yes,1,No,Autumn
2022-09-10,10-14,4,Saturday,10,9,High,None,Medium,1,Yes,1,No,Autumn
2022-09-10,14-18,7,Saturday,10,9,High,None,Medium,1,Yes,1,No,Autumn
2022-09-10,18-22,3,Saturday,10,9,High,None,Medium,0,Yes,1,No,Autumn
2022-09-10,22-2,4,Saturday,10,9,High,None,Medium,1,Yes,1,No,Autumn
2022-09-11,2-6,0,Sunday,11,9,High,None,Medium,0,Yes,1,Yes,Autumn
2022-09-11,6-10,3,Sunday,11,9,High,None,Medium,0,Yes,1,Yes,Autumn
2022-09-11,10-14,3,Sunday,11,9,High,None,Medium,0,Yes,1,Yes,Autumn
2022-09-11,14-18,2,Sunday,11,9,High,None,Medium,0,Yes,1,Yes,Autumn
2022-09-11,18-22,7,Sunday,11,9,High,None,Medium,1,Yes,1,Yes,Autumn
2022-09-11,22-2,8,Sunday,11,9,High,None,Medium,1,Yes,1,Yes,Autumn
2022-09-12,2-6,0,Monday,12,9,High,None,Medium,0,No,0,No,Autumn
2022-09-12,6-10,1,Monday,12,9,High,None,Medium,0,No,0,No,Autumn
2022-09-12,10-14,7,Monday,12,9,High,None,Medium,1,No,0,No,Autumn
2022-09-12,14-18,5,Monday,12,9,High,None,Medium,1,No,0,No,Autumn
2022-09-12,18-22,3,Monday,12,9,High,None,Medium,0,No,0,No,Autumn
2022-09-12,22-2,2,Monday,12,9,High,None,Medium,0,No,0,No,Autumn
2022-09-13,2-6,0,Tuesday,13,9,High,Low,Medium,0,No,0,No,Autumn
2022-09-13,6-10,6,Tuesday,13,9,High,Low,Medium,1,No,0,No,Autumn
2022-09-13,10-14,4,Tuesday,13,9,High,Low,Medium,1,No,0,No,Autumn
2022-09-13,14-18,5,Tuesday,13,9,High,Low,Medium,1,No,0,No,Autumn
2022-09-13,18-22,3,Tuesday,13,9,High,Low,Medium,0,No,0,No,Autumn
2022-09-13,22-2,0,Tuesday,13,9,High,Low,Medium,0,No,0,No,Autumn
2022-09-14,2-6,0,Wednesday,14,9,High,Low,High,0,No,0,No,Autumn
2022-09-14,6-10,3,Wednesday,14,9,High,Low,High,0,No,0,No,Autumn
2022-09-14,10-14,4,Wednesday,14,9,High,Low,High,1,No,0,No,Autumn
2022-09-14,14-18,14,Wednesday,14,9,High,Low,High,1,No,0,No,Autumn
2022-09-14,18-22,7,Wednesday,14,9,High,Low,High,1,No,0,No,Autumn
2022-09-14,22-2,0,Wednesday,14,9,High,Low,High,0,No,0,No,Autumn
2022-09-15,2-6,0,Thursday,15,9,High,None,Medium,0,No,0,No,Autumn
2022-09-15,6-10,6,Thursday,15,9,High,None,Medium,1,No,0,No,Autumn
2022-09-15,10-14,6,Thursday,15,9,High,None,Medium,1,No,0,No,Autumn
2022-09-15,14-18,10,Thursday,15,9,High,None,Medium,1,No,0,No,Autumn
2022-09-15,18-22,7,Thursday,15,9,High,None,Medium,1,No,0,No,Autumn
2022-09-15,22-2,3,Thursday,15,9,High,None,Medium,0,No,0,No,Autumn
2022-09-16,2-6,0,Friday,16,9,Medium,Medium,Medium,0,No,0,No,Autumn
2022-09-16,6-10,10,Friday,16,9,Medium,Medium,Medium,1,No,0,No,Autumn
2022-09-16,10-14,7,Friday,16,9,Medium,Medium,Medium,1,No,0,No,Autumn
2022-09-16,14-18,13,Friday,16,9,Medium,Medium,Medium,1,No,0,No,Autumn
2022-09-16,18-22,8,Friday,16,9,Medium,Medium,Medium,1,No,0,No,Autumn
2022-09-16,22-2,4,Friday,16,9,Medium,Medium,Medium,1,No,0,No,Autumn
2022-09-17,2-6,0,Saturday,17,9,Medium,None,Medium,0,Yes,0,No,Autumn
2022-09-17,6-10,1,Saturday,17,9,Medium,None,Medium,0,Yes,0,No,Autumn
2022-09-17,10-14,3,Saturday,17,9,Medium,None,Medium,0,Yes,0,No,Autumn
2022-09-17,14-18,5,Saturday,17,9,Medium,None,Medium,1,Yes,0,No,Autumn
2022-09-17,18-22,3,Saturday,17,9,Medium,None,Medium,0,Yes,0,No,Autumn
2022-09-17,22-2,1,Saturday,17,9,Medium,None,Medium,0,Yes,0,No,Autumn
2022-09-18,2-6,0,Sunday,18,9,Medium,None,Medium,0,Yes,0,Yes,Autumn
2022-09-18,6-10,0,Sunday,18,9,Medium,None,Medium,0,Yes,0,Yes,Autumn
2022-09-18,10-14,5,Sunday,18,9,Medium,None,Medium,1,Yes,0,Yes,Autumn
2022-09-18,14-18,3,Sunday,18,9,Medium,None,Medium,0,Yes,0,Yes,Autumn
2022-09-18,18-22,1,Sunday,18,9,Medium,None,Medium,0,Yes,0,Yes,Autumn
2022-09-18,22-2,2,Sunday,18,9,Medium,None,Medium,0,Yes,0,Yes,Autumn
2022-09-19,2-6,0,Monday,19,9,Medium,None,Medium,0,No,1,No,Autumn
2022-09-19,6-10,1,Monday,19,9,Medium,None,Medium,0,No,1,No,Autumn
2022-09-19,10-14,8,Monday,19,9,Medium,None,Medium,1,No,1,No,Autumn
2022-09-19,14-18,9,Monday,19,9,Medium,None,Medium,1,No,1,No,Autumn
2022-09-19,18-22,6,Monday,19,9,Medium,None,Medium,1,No,1,No,Autumn
2022-09-19,22-2,4,Monday,19,9,Medium,None,Medium,1,No,1,No,Autumn
2022-09-20,2-6,0,Tuesday,20,9,Medium,None,Medium,0,No,1,No,Autumn
2022-09-20,6-10,1,Tuesday,20,9,Medium,None,Medium,0,No,1,No,Autumn
2022-09-20,10-14,5,Tuesday,20,9,Medium,None,Medium,1,No,1,No,Autumn
2022-09-20,14-18,14,Tuesday,20,9,Medium,None,Medium,1,No,1,No,Autumn
2022-09-20,18-22,7,Tuesday,20,9,Medium,None,Medium,1,No,1,No,Autumn
2022-09-20,22-2,2,Tuesday,20,9,Medium,None,Medium,0,No,1,No,Autumn
2022-09-21,2-6,0,Wednesday,21,9,Medium,None,High,0,No,1,No,Autumn
2022-09-21,6-10,7,Wednesday,21,9,Medium,None,High,1,No,1,No,Autumn
2022-09-21,10-14,6,Wednesday,21,9,Medium,None,High,1,No,1,No,Autumn
2022-09-21,14-18,7,Wednesday,21,9,Medium,None,High,1,No,1,No,Autumn
2022-09-21,18-22,8,Wednesday,21,9,Medium,None,High,1,No,1,No,Autumn
2022-09-21,22-2,2,Wednesday,21,9,Medium,None,High,0,No,1,No,Autumn
2022-09-22,2-6,0,Thursday,22,9,Medium,None,High,0,No,1,No,Autumn
2022-09-22,6-10,4,Thursday,22,9,Medium,None,High,1,No,1,No,Autumn
2022-09-22,10-14,4,Thursday,22,9,Medium,None,High,1,No,1,No,Autumn
2022-09-22,14-18,9,Thursday,22,9,Medium,None,High,1,No,1,No,Autumn
2022-09-22,18-22,5,Thursday,22,9,Medium,None,High,1,No,1,No,Autumn
2022-09-22,22-2,3,Thursday,22,9,Medium,None,High,0,No,1,No,Autumn
2022-09-23,2-6,0,Friday,23,9,Medium,Medium,Medium,0,No,1,No,Autumn
2022-09-23,6-10,5,Friday,23,9,Medium,Medium,Medium,1,No,1,No,Autumn
2022-09-23,10-14,5,Friday,23,9,Medium,Medium,Medium,1,No,1,No,Autumn
2022-09-23,14-18,12,Friday,23,9,Medium,Medium,Medium,1,No,1,No,Autumn
2022-09-23,18-22,5,Friday,23,9,Medium,Medium,Medium,1,No,1,No,Autumn
2022-09-23,22-2,3,Friday,23,9,Medium,Medium,Medium,0,No,1,No,Autumn
2022-09-24,2-6,0,Saturday,24,9,Medium,Medium,High,0,Yes,1,No,Autumn
2022-09-24,6-10,1,Saturday,24,9,Medium,Medium,High,0,Yes,1,No,Autumn
2022-09-24,10-14,2,Saturday,24,9,Medium,Medium,High,0,Yes,1,No,Autumn
2022-09-24,14-18,1,Saturday,24,9,Medium,Medium,High,0,Yes,1,No,Autumn
2022-09-24,18-22,0,Saturday,24,9,Medium,Medium,High,0,Yes,1,No,Autumn
2022-09-24,22-2,3,Saturday,24,9,Medium,Medium,High,0,Yes,1,No,Autumn
2022-09-25,2-6,0,Sunday,25,9,Medium,None,Medium,0,Yes,1,Yes,Autumn
2022-09-25,6-10,1,Sunday,25,9,Medium,None,Medium,0,Yes,1,Yes,Autumn
2022-09-25,10-14,2,Sunday,25,9,Medium,None,Medium,0,Yes,1,Yes,Autumn
2022-09-25,14-18,0,Sunday,25,9,Medium,None,Medium,0,Yes,1,Yes,Autumn
2022-09-25,18-22,3,Sunday,25,9,Medium,None,Medium,0,Yes,1,Yes,Autumn
2022-09-25,22-2,10,Sunday,25,9,Medium,None,Medium,1,Yes,1,Yes,Autumn
2022-09-26,2-6,0,Monday,26,9,Medium,None,High,0,No,1,No,Autumn
2022-09-26,6-10,0,Monday,26,9,Medium,None,High,0,No,1,No,Autumn
2022-09-26,10-14,7,Monday,26,9,Medium,None,High,1,No,1,No,Autumn
2022-09-26,14-18,5,Monday,26,9,Medium,None,High,1,No,1,No,Autumn
2022-09-26,18-22,3,Monday,26,9,Medium,None,High,0,No,1,No,Autumn
2022-09-26,22-2,3,Monday,26,9,Medium,None,High,0,No,1,No,Autumn
2022-09-27,2-6,0,Tuesday,27,9,Medium,None,High,0,No,1,No,Autumn
2022-09-27,6-10,4,Tuesday,27,9,Medium,None,High,1,No,1,No,Autumn
2022-09-27,10-14,5,Tuesday,27,9,Medium,None,High,1,No,1,No,Autumn
2022-09-27,14-18,8,Tuesday,27,9,Medium,None,High,1,No,1,No,Autumn
2022-09-27,18-22,7,Tuesday,27,9,Medium,None,High,1,No,1,No,Autumn
2022-09-27,22-2,1,Tuesday,27,9,Medium,None,High,0,No,1,No,Autumn
2022-09-28,2-6,0,Wednesday,28,9,Medium,None,High,0,No,1,No,Autumn
2022-09-28,6-10,4,Wednesday,28,9,Medium,None,High,1,No,1,No,Autumn
2022-09-28,10-14,8,Wednesday,28,9,Medium,None,High,1,No,1,No,Autumn
2022-09-28,14-18,9,Wednesday,28,9,Medium,None,High,1,No,1,No,Autumn
2022-09-28,18-22,10,Wednesday,28,9,Medium,None,High,1,No,1,No,Autumn
2022-09-28,22-2,0,Wednesday,28,9,Medium,None,High,0,No,1,No,Autumn
2022-09-29,2-6,0,Thursday,29,9,Medium,None,High,0,No,1,No,Autumn
2022-09-29,6-10,8,Thursday,29,9,Medium,None,High,1,No,1,No,Autumn
2022-09-29,10-14,7,Thursday,29,9,Medium,None,High,1,No,1,No,Autumn
2022-09-29,14-18,2,Thursday,29,9,Medium,None,High,0,No,1,No,Autumn
2022-09-29,18-22,4,Thursday,29,9,Medium,None,High,1,No,1,No,Autumn
2022-09-29,22-2,3,Thursday,29,9,Medium,None,High,0,No,1,No,Autumn
2022-09-30,2-6,0,Friday,30,9,Medium,None,High,0,No,1,No,Autumn
2022-09-30,6-10,3,Friday,30,9,Medium,None,High,0,No,1,No,Autumn
2022-09-30,10-14,10,Friday,30,9,Medium,None,High,1,No,1,No,Autumn
2022-09-30,14-18,10,Friday,30,9,Medium,None,High,1,No,1,No,Autumn
2022-09-30,18-22,7,Friday,30,9,Medium,None,High,1,No,1,No,Autumn
2022-09-30,22-2,5,Friday,30,9,Medium,None,High,1,No,1,No,Autumn
2022-10-01,2-6,0,Saturday,1,10,Medium,None,High,0,Yes,1,No,Autumn
2022-10-01,6-10,1,Saturday,1,10,Medium,None,High,0,Yes,1,No,Autumn
2022-10-01,10-14,2,Saturday,1,10,Medium,None,High,0,Yes,1,No,Autumn
2022-10-01,14-18,6,Saturday,1,10,Medium,None,High,1,Yes,1,No,Autumn
2022-10-01,18-22,3,Saturday,1,10,Medium,None,High,0,Yes,1,No,Autumn
2022-10-01,22-2,0,Saturday,1,10,Medium,None,High,0,Yes,1,No,Autumn
2022-10-02,2-6,0,Sunday,2,10,Medium,None,High,0,Yes,1,Yes,Autumn
2022-10-02,6-10,3,Sunday,2,10,Medium,None,High,0,Yes,1,Yes,Autumn
2022-10-02,10-14,4,Sunday,2,10,Medium,None,High,1,Yes,1,Yes,Autumn
2022-10-02,14-18,3,Sunday,2,10,Medium,None,High,0,Yes,1,Yes,Autumn
2022-10-02,18-22,3,Sunday,2,10,Medium,None,High,0,Yes,1,Yes,Autumn
2022-10-02,22-2,0,Sunday,2,10,Medium,None,High,0,Yes,1,Yes,Autumn
2022-10-03,2-6,0,Monday,3,10,Medium,None,Medium,0,No,0,No,Autumn
2022-10-03,6-10,5,Monday,3,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-03,10-14,5,Monday,3,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-03,14-18,14,Monday,3,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-03,18-22,5,Monday,3,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-03,22-2,1,Monday,3,10,Medium,None,Medium,0,No,0,No,Autumn
2022-10-04,2-6,0,Tuesday,4,10,Medium,None,Medium,0,No,0,No,Autumn
2022-10-04,6-10,5,Tuesday,4,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-04,10-14,7,Tuesday,4,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-04,14-18,7,Tuesday,4,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-04,18-22,13,Tuesday,4,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-04,22-2,3,Tuesday,4,10,Medium,None,Medium,0,No,0,No,Autumn
2022-10-05,2-6,0,Wednesday,5,10,Medium,None,Medium,0,No,0,No,Autumn
2022-10-05,6-10,8,Wednesday,5,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-05,10-14,8,Wednesday,5,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-05,14-18,4,Wednesday,5,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-05,18-22,6,Wednesday,5,10,Medium,None,Medium,1,No,0,No,Autumn
2022-10-05,22-2,1,Wednesday,5,10,Medium,None,Medium,0,No,0,No,Autumn
2022-10-06,2-6,0,Thursday,6,10,Medium,None,High,0,No,0,No,Autumn
2022-10-06,6-10,2,Thursday,6,10,Medium,None,High,0,No,0,No,Autumn
2022-10-06,10-14,4,Thursday,6,10,Medium,None,High,1,No,0,No,Autumn
2022-10-06,14-18,10,Thursday,6,10,Medium,None,High,1,No,0,No,Autumn
2022-10-06,18-22,4,Thursday,6,10,Medium,None,High,1,No,0,No,Autumn
2022-10-06,22-2,4,Thursday,6,10,Medium,None,High,1,No,0,No,Autumn
2022-10-07,2-6,0,Friday,7,10,Medium,High,Medium,0,No,0,No,Autumn
2022-10-07,6-10,5,Friday,7,10,Medium,High,Medium,1,No,0,No,Autumn
2022-10-07,10-14,3,Friday,7,10,Medium,High,Medium,0,No,0,No,Autumn
2022-10-07,14-18,19,Friday,7,10,Medium,High,Medium,1,No,0,No,Autumn
2022-10-07,18-22,3,Friday,7,10,Medium,High,Medium,0,No,0,No,Autumn
2022-10-07,22-2,0,Friday,7,10,Medium,High,Medium,0,No,0,No,Autumn
2022-10-08,2-6,0,Saturday,8,10,Medium,None,Medium,0,Yes,0,No,Autumn
2022-10-08,6-10,1,Saturday,8,10,Medium,None,Medium,0,Yes,0,No,Autumn
2022-10-08,10-14,7,Saturday,8,10,Medium,None,Medium,1,Yes,0,No,Autumn
