Day,Time_Segment,Accidents,Week_day,Day_month,Month,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2023-11-23,10-14,10,Thursday,23,11,1,No,0,No,Autumn
2023-11-23,14-18,8,Thursday,23,11,1,No,0,No,Autumn
2023-11-23,18-22,11,Thursday,23,11,1,No,0,No,Autumn
2023-11-23,22-2,4,Thursday,23,11,1,No,0,No,Autumn
2023-11-24,2-6,0,Friday,24,11,0,No,0,No,Autumn
2023-11-24,6-10,4,Friday,24,11,1,No,0,No,Autumn
2023-11-24,10-14,3,Friday,24,11,0,No,0,No,Autumn
2023-11-24,14-18,7,Friday,24,11,1,No,0,No,Autumn
2023-11-24,18-22,9,Friday,24,11,1,No,0,No,Autumn
2023-11-24,22-2,2,Friday,24,11,0,No,0,No,Autumn
2023-11-25,2-6,0,Saturday,25,11,0,Yes,0,No,Autumn
2023-11-25,6-10,2,Saturday,25,11,0,Yes,0,No,Autumn
2023-11-25,10-14,3,Saturday,25,11,0,Yes,0,No,Autumn
2023-11-25,14-18,5,Saturday,25,11,1,Yes,0,No,Autumn
2023-11-25,18-22,12,Saturday,25,11,1,Yes,0,No,Autumn
2023-11-25,22-2,0,Saturday,25,11,0,Yes,0,No,Autumn
2023-11-26,2-6,0,Sunday,26,11,0,Yes,0,Yes,Autumn
2023-11-26,6-10,0,Sunday,26,11,0,Yes,0,Yes,Autumn
2023-11-26,10-14,1,Sunday,26,11,0,Yes,0,Yes,Autumn
2023-11-26,14-18,5,Sunday,26,11,1,Yes,0,Yes,Autumn
2023-11-26,18-22,6,Sunday,26,11,1,Yes,0,Yes,Autumn
2023-11-26,22-2,7,Sunday,26,11,1,Yes,0,Yes,Autumn
2023-11-27,2-6,0,Monday,27,11,0,No,0,No,Autumn
2023-11-27,6-10,7,Monday,27,11,1,No,0,No,Autumn
2023-11-27,10-14,7,Monday,27,11,1,No,0,No,Autumn
2023-11-27,14-18,4,Monday,27,11,1,No,0,No,Autumn
2023-11-27,18-22,4,Monday,27,11,1,No,0,No,Autumn
2023-11-27,22-2,1,Monday,27,11,0,No,0,No,Autumn
2023-11-28,2-6,0,Tuesday,28,11,0,No,0,No,Autumn
2023-11-28,6-10,6,Tuesday,28,11,1,No,0,No,Autumn
2023-11-28,10-14,1,Tuesday,28,11,0,No,0,No,Autumn
2023-11-28,14-18,7,Tuesday,28,11,1,No,0,No,Autumn
2023-11-28,18-22,7,Tuesday,28,11,1,No,0,No,Autumn
2023-11-28,22-2,1,Tuesday,28,11,0,No,0,No,Autumn
2023-11-29,2-6,0,Wednesday,29,11,0,No,0,No,Autumn
2023-11-29,6-10,10,Wednesday,29,11,1,No,0,No,Autumn
2023-11-29,10-14,9,Wednesday,29,11,1,No,0,No,Autumn
2023-11-29,14-18,11,Wednesday,29,11,1,No,0,No,Autumn
2023-11-29,18-22,10,Wednesday,29,11,1,No,0,No,Autumn
2023-11-29,22-2,3,Wednesday,29,11,0,No,0,No,Autumn
2023-11-30,2-6,0,Thursday,30,11,0,No,0,No,Autumn
2023-11-30,6-10,11,Thursday,30,11,1,No,0,No,Autumn
2023-11-30,10-14,9,Thursday,30,11,1,No,0,No,Autumn
2023-11-30,14-18,9,Thursday,30,11,1,No,0,No,Autumn
2023-11-30,18-22,8,Thursday,30,11,1,No,0,No,Autumn
2023-11-30,22-2,2,Thursday,30,11,0,No,0,No,Autumn
2023-12-01,2-6,0,Friday,1,12,0,No,0,No,Winter
2023-12-01,6-10,4,Friday,1,12,1,No,0,No,Winter
2023-12-01,10-14,6,Friday,1,12,1,No,0,No,Winter
2023-12-01,14-18,6,Friday,1,12,1,No,0,No,Winter
2023-12-01,18-22,6,Friday,1,12,1,No,0,No,Winter
2023-12-01,22-2,3,Friday,1,12,0,No,0,No,Winter
2023-12-02,2-6,0,Saturday,2,12,0,Yes,0,No,Winter
2023-12-02,6-10,1,Saturday,2,12,0,Yes,0,No,Winter
2023-12-02,10-14,9,Saturday,2,12,1,Yes,0,No,Winter
2023-12-02,14-18,2,Saturday,2,12,0,Yes,0,No,Winter
2023-12-02,18-22,3,Saturday,2,12,0,Yes,0,No,Winter
2023-12-02,22-2,2,Saturday,2,12,0,Yes,0,No,Winter
2023-12-03,2-6,0,Sunday,3,12,0,Yes,0,Yes,Winter
2023-12-03,6-10,2,Sunday,3,12,0,Yes,0,Yes,Winter
2023-12-03,10-14,5,Sunday,3,12,1,Yes,0,Yes,Winter
2023-12-03,14-18,10,Sunday,3,12,1,Yes,0,Yes,Winter
2023-12-03,18-22,3,Sunday,3,12,0,Yes,0,Yes,Winter
2023-12-03,22-2,3,Sunday,3,12,0,Yes,0,Yes,Winter
2023-12-04,2-6,0,Monday,4,12,0,No,1,No,Winter
2023-12-04,6-10,2,Monday,4,12,0,No,1,No,Winter
2023-12-04,10-14,3,Monday,4,12,0,No,1,No,Winter
2023-12-04,14-18,2,Monday,4,12,0,No,1,No,Winter
2023-12-04,18-22,6,Monday,4,12,1,No,1,No,Winter
2023-12-04,22-2,2,Monday,4,12,0,No,1,No,Winter
2023-12-05,2-6,0,Tuesday,5,12,0,No,1,No,Winter
2023-12-05,6-10,6,Tuesday,5,12,1,No,1,No,Winter
2023-12-05,10-14,3,Tuesday,5,12,0,No,1,No,Winter
2023-12-05,14-18,5,Tuesday,5,12,1,No,1,No,Winter
2023-12-05,18-22,6,Tuesday,5,12,1,No,1,No,Winter
2023-12-05,22-2,4,Tuesday,5,12,1,No,1,No,Winter
2023-12-06,2-6,0,Wednesday,6,12,0,No,1,No,Winter
2023-12-06,6-10,3,Wednesday,6,12,0,No,1,No,Winter
2023-12-06,10-14,2,Wednesday,6,12,0,No,1,No,Winter
2023-12-06,14-18,6,Wednesday,6,12,1,No,1,No,Winter
2023-12-06,18-22,5,Wednesday,6,12,1,No,1,No,Winter
2023-12-06,22-2,1,Wednesday,6,12,0,No,1,No,Winter
2023-12-07,2-6,0,Thursday,7,12,0,No,1,No,Winter
2023-12-07,6-10,3,Thursday,7,12,0,No,1,No,Winter
2023-12-07,10-14,5,Thursday,7,12,1,No,1,No,Winter
2023-12-07,14-18,4,Thursday,7,12,1,No,1,No,Winter
2023-12-07,18-22,5,Thursday,7,12,1,No,1,No,Winter
2023-12-07,22-2,3,Thursday,7,12,0,No,1,No,Winter
2023-12-08,2-6,0,Friday,8,12,0,No,1,No,Winter
2023-12-08,6-10,2,Friday,8,12,0,No,1,No,Winter
2023-12-08,10-14,4,Friday,8,12,1,No,1,No,Winter
2023-12-08,14-18,2,Friday,8,12,0,No,1,No,Winter
2023-12-08,18-22,5,Friday,8,12,1,No,1,No,Winter
2023-12-08,22-2,3,Friday,8,12,0,No,1,No,Winter
2023-12-09,2-6,0,Saturday,9,12,0,Yes,1,No,Winter
2023-12-09,6-10,0,Saturday,9,12,0,Yes,1,No,Winter
2023-12-09,10-14,4,Saturday,9,12,1,Yes,1,No,Winter
2023-12-09,14-18,2,Saturday,9,12,0,Yes,1,No,Winter
2023-12-09,18-22,4,Saturday,9,12,1,Yes,1,No,Winter
2023-12-09,22-2,9,Saturday,9,12,1,Yes,1,No,Winter
2023-12-10,2-6,0,Sunday,10,12,0,Yes,1,Yes,Winter
2023-12-10,6-10,0,Sunday,10,12,0,Yes,1,Yes,Winter
2023-12-10,10-14,1,Sunday,10,12,0,Yes,1,Yes,Winter
2023-12-10,14-18,4,Sunday,10,12,1,Yes,1,Yes,Winter
2023-12-10,18-22,2,Sunday,10,12,0,Yes,1,Yes,Winter
2023-12-10,22-2,3,Sunday,10,12,0,Yes,1,Yes,Winter
2023-12-11,2-6,0,Monday,11,12,0,No,0,No,Winter
2023-12-11,6-10,6,Monday,11,12,1,No,0,No,Winter
2023-12-11,10-14,5,Monday,11,12,1,No,0,No,Winter
2023-12-11,14-18,6,Monday,11,12,1,No,0,No,Winter
2023-12-11,18-22,3,Monday,11,12,0,No,0,No,Winter
2023-12-11,22-2,3,Monday,11,12,0,No,0,No,Winter
2023-12-12,2-6,0,Tuesday,12,12,0,No,0,No,Winter
2023-12-12,6-10,7,Tuesday,12,12,1,No,0,No,Winter
2023-12-12,10-14,7,Tuesday,12,12,1,No,0,No,Winter
2023-12-12,14-18,11,Tuesday,12,12,1,No,0,No,Winter
2023-12-12,18-22,6,Tuesday,12,12,1,No,0,No,Winter
2023-12-12,22-2,2,Tuesday,12,12,0,No,0,No,Winter
2023-12-13,2-6,0,Wednesday,13,12,0,No,0,No,Winter
2023-12-13,6-10,4,Wednesday,13,12,1,No,0,No,Winter
2023-12-13,10-14,8,Wednesday,13,12,1,No,0,No,Winter
2023-12-13,14-18,4,Wednesday,13,12,1,No,0,No,Winter
2023-12-13,18-22,3,Wednesday,13,12,0,No,0,No,Winter
2023-12-13,22-2,5,Wednesday,13,12,1,No,0,No,Winter
2023-12-14,2-6,0,Thursday,14,12,0,No,0,No,Winter
2023-12-14,6-10,5,Thursday,14,12,1,No,0,No,Winter
2023-12-14,10-14,11,Thursday,14,12,1,No,0,No,Winter
2023-12-14,14-18,6,Thursday,14,12,1,No,0,No,Winter
2023-12-14,18-22,27,Thursday,14,12,1,No,0,No,Winter
2023-12-14,22-2,3,Thursday,14,12,0,No,0,No,Winter
2023-12-15,2-6,0,Friday,15,12,0,No,0,No,Winter
2023-12-15,6-10,4,Friday,15,12,1,No,0,No,Winter
2023-12-15,10-14,9,Friday,15,12,1,No,0,No,Winter
2023-12-15,14-18,8,Friday,15,12,1,No,0,No,Winter
2023-12-15,18-22,10,Friday,15,12,1,No,0,No,Winter
2023-12-15,22-2,2,Friday,15,12,0,No,0,No,Winter
2023-12-16,2-6,0,Saturday,16,12,0,Yes,0,No,Winter
2023-12-16,6-10,0,Saturday,16,12,0,Yes,0,No,Winter
2023-12-16,10-14,3,Saturday,16,12,0,Yes,0,No,Winter
2023-12-16,14-18,8,Saturday,16,12,1,Yes,0,No,Winter
2023-12-16,18-22,4,Saturday,16,12,1,Yes,0,No,Winter
2023-12-16,22-2,2,Saturday,16,12,0,Yes,0,No,Winter
2023-12-17,2-6,0,Sunday,17,12,0,Yes,0,Yes,Winter
2023-12-17,6-10,5,Sunday,17,12,1,Yes,0,Yes,Winter
2023-12-17,10-14,1,Sunday,17,12,0,Yes,0,Yes,Winter
2023-12-17,14-18,5,Sunday,17,12,1,Yes,0,Yes,Winter
2023-12-17,18-22,13,Sunday,17,12,1,Yes,0,Yes,Winter
2023-12-17,22-2,1,Sunday,17,12,0,Yes,0,Yes,Winter
2023-12-18,2-6,0,Monday,18,12,0,No,0,No,Winter
2023-12-18,6-10,13,Monday,18,12,1,No,0,No,Winter
2023-12-18,10-14,4,Monday,18,12,1,No,0,No,Winter
2023-12-18,14-18,4,Monday,18,12,1,No,0,No,Winter
2023-12-18,18-22,7,Monday,18,12,1,No,0,No,Winter
2023-12-18,22-2,0,Monday,18,12,0,No,0,No,Winter
2023-12-19,2-6,0,Tuesday,19,12,0,No,0,No,Winter
2023-12-19,6-10,6,Tuesday,19,12,1,No,0,No,Winter
2023-12-19,10-14,7,Tuesday,19,12,1,No,0,No,Winter
2023-12-19,14-18,6,Tuesday,19,12,1,No,0,No,Winter
2023-12-19,18-22,5,Tuesday,19,12,1,No,0,No,Winter
2023-12-19,22-2,1,Tuesday,19,12,0,No,0,No,Winter
2023-12-20,2-6,0,Wednesday,20,12,0,No,0,No,Winter
2023-12-20,6-10,5,Wednesday,20,12,1,No,0,No,Winter
2023-12-20,10-14,11,Wednesday,20,12,1,No,0,No,Winter
2023-12-20,14-18,7,Wednesday,20,12,1,No,0,No,Winter
2023-12-20,18-22,7,Wednesday,20,12,1,No,0,No,Winter
2023-12-20,22-2,1,Wednesday,20,12,0,No,0,No,Winter
2023-12-21,2-6,0,Thursday,21,12,0,No,0,No,Winter
2023-12-21,6-10,3,Thursday,21,12,0,No,0,No,Winter
2023-12-21,10-14,3,Thursday,21,12,0,No,0,No,Winter
2023-12-21,14-18,5,Thursday,21,12,1,No,0,No,Winter
2023-12-21,18-22,6,Thursday,21,12,1,No,0,No,Winter
2023-12-21,22-2,3,Thursday,21,12,0,No,0,No,Winter
2023-12-22,2-6,0,Friday,22,12,0,No,0,No,Winter
2023-12-22,6-10,3,Friday,22,12,0,No,0,No,Winter
2023-12-22,10-14,8,Friday,22,12,1,No,0,No,Winter
2023-12-22,14-18,6,Friday,22,12,1,No,0,No,Winter
2023-12-22,18-22,9,Friday,22,12,1,No,0,No,Winter
2023-12-22,22-2,1,Friday,22,12,0,No,0,No,Winter
2023-12-23,2-6,0,Saturday,23,12,0,Yes,0,No,Winter
2023-12-23,6-10,6,Saturday,23,12,1,Yes,0,No,Winter
2023-12-23,10-14,5,Saturday,23,12,1,Yes,0,No,Winter
2023-12-23,14-18,5,Saturday,23,12,1,Yes,0,No,Winter
2023-12-23,18-22,2,Saturday,23,12,0,Yes,0,No,Winter
2023-12-23,22-2,3,Saturday,23,12,0,Yes,0,No,Winter
2023-12-24,2-6,0,Sunday,24,12,0,Yes,0,Yes,Winter
2023-12-24,6-10,1,Sunday,24,12,0,Yes,0,Yes,Winter
2023-12-24,10-14,4,Sunday,24,12,1,Yes,0,Yes,Winter
2023-12-24,14-18,3,Sunday,24,12,0,Yes,0,Yes,Winter
2023-12-24,18-22,10,Sunday,24,12,1,Yes,0,Yes,Winter
2023-12-24,22-2,1,Sunday,24,12,0,Yes,0,Yes,Winter
2023-12-25,2-6,0,Monday,25,12,0,No,1,No,Winter
2023-12-25,6-10,0,Monday,25,12,0,No,1,No,Winter
2023-12-25,10-14,4,Monday,25,12,1,No,1,No,Winter
2023-12-25,14-18,3,Monday,25,12,0,No,1,No,Winter
2023-12-25,18-22,4,Monday,25,12,1,No,1,No,Winter
2023-12-25,22-2,0,Monday,25,12,0,No,1,No,Winter
2023-12-26,2-6,0,Tuesday,26,12,0,No,1,No,Winter
2023-12-26,6-10,1,Tuesday,26,12,0,No,1,No,Winter
2023-12-26,10-14,0,Tuesday,26,12,0,No,1,No,Winter
2023-12-26,14-18,4,Tuesday,26,12,1,No,1,No,Winter
2023-12-26,18-22,6,Tuesday,26,12,1,No,1,No,Winter
2023-12-26,22-2,3,Tuesday,26,12,0,No,1,No,Winter
2023-12-27,2-6,0,Wednesday,27,12,0,No,1,No,Winter
2023-12-27,6-10,1,Wednesday,27,12,0,No,1,No,Winter
2023-12-27,10-14,1,Wednesday,27,12,0,No,1,No,Winter
2023-12-27,14-18,3,Wednesday,27,12,0,No,1,No,Winter
2023-12-27,18-22,4,Wednesday,27,12,1,No,1,No,Winter
2023-12-27,22-2,0,Wednesday,27,12,0,No,1,No,Winter
2023-12-28,2-6,0,Thursday,28,12,0,No,1,No,Winter
2023-12-28,6-10,0,Thursday,28,12,0,No,1,No,Winter
2023-12-28,10-14,3,Thursday,28,12,0,No,1,No,Winter
2023-12-28,14-18,2,Thursday,28,12,0,No,1,No,Winter
2023-12-28,18-22,4,Thursday,28,12,1,No,1,No,Winter
2023-12-28,22-2,3,Thursday,28,12,0,No,1,No,Winter
2023-12-29,2-6,0,Friday,29,12,0,No,1,No,Winter
2023-12-29,6-10,1,Friday,29,12,0,No,1,No,Winter
2023-12-29,10-14,4,Friday,29,12,1,No,1,No,Winter
2023-12-29,14-18,3,Friday,29,12,0,No,1,No,Winter
2023-12-29,18-22,5,Friday,29,12,1,No,1,No,Winter
2023-12-29,22-2,1,Friday,29,12,0,No,1,No,Winter
2023-12-30,2-6,0,Saturday,30,12,0,Yes,1,No,Winter
2023-12-30,6-10,0,Saturday,30,12,0,Yes,1,No,Winter
2023-12-30,10-14,3,Saturday,30,12,0,Yes,1,No,Winter
2023-12-30,14-18,4,Saturday,30,12,1,Yes,1,No,Winter
2023-12-30,18-22,4,Saturday,30,12,1,Yes,1,No,Winter
2023-12-30,22-2,3,Saturday,30,12,0,Yes,1,No,Winter
2023-12-31,2-6,0,Sunday,31,12,0,Yes,1,Yes,Winter
2023-12-31,6-10,0,Sunday,31,12,0,Yes,1,Yes,Winter
2023-12-31,10-14,0,Sunday,31,12,0,Yes,1,Yes,Winter
2023-12-31,14-18,1,Sunday,31,12,0,Yes,1,Yes,Winter
2023-12-31,18-22,0,Sunday,31,12,0,Yes,1,Yes,Winter
2023-12-31,22-2,0,Sunday,31,12,0,Yes,1,Yes,Winter
