Case_number,District_code,Neighborhood_code,Neighborhood_name,Street_code,Street_name,Time,Pedestrian_cause,Coordinate_UTM_X_ED50 ,Coordinate_UTM_Y_ED50,Longitude,Latitude,Day,Holiday,Time_segment,Numero_expedient_count,Weekend Exit,Season,TM,PPT,VVM10,Weekend Return,Number of accidents by time segment
2022S004641    ,1,4,"Sant Pere, Santa Caterina i la Ribera",700813,Doctor Aiguader,10,Not pedestrian´s fault,432053.72,4581755.67,218.735.533.831.684,413.844.591.370.561,29/07/2022,No,10-14,1,True,Summer,26.7,0.3,2.2,No,5
2022S004642    ,2,6,la Sagrada Família,191204,Mallorca,10,Not pedestrian´s fault,430915.8,4583819.96,217.351.155.981.170,414.029.546.292.574,29/07/2022,No,10-14,1,True,Summer,26.7,0.3,2.2,No,5
2022S004637    ,2,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,12,Not pedestrian´s fault,429415.13,4582032.47,215.576.850.108.839,413.867.249.998.866,29/07/2022,No,10-14,2,True,Summer,26.7,0.3,2.2,No,5
2022S004639    ,7,37,el Carmel,37306,Beatriu,12,Not pedestrian´s fault,429650.7,4586841.53,215.802.669.754.309,414.300.590.317.893,29/07/2022,No,10-14,1,True,Summer,26.7,0.3,2.2,No,5
2022S004640    ,2,6,la Sagrada Família,268003,Provença,13,Not pedestrian´s fault,431246.65,4584359.7,217.740.797.769.149,414.078.442.523.472,29/07/2022,No,10-14,1,True,Summer,26.7,0.3,2.2,No,5
2022S004638    ,5,23,Sarrià,206356,Major de Can Caralleu,14,Not pedestrian´s fault,425989.55,4583897.32,211.457.346.570.683,414.032.129.780.728,29/07/2022,No,18-22,3,True,Summer,26.7,0.3,2.2,No,9
2022S004645    ,10,64,el Camp de l'Arpa del Clot,98209,Degà Bahí,14,Not pedestrian´s fault,431995.96,4585114.04,218.628.736.307.422,414.147.020.949.207,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004654    ,5,27,el Putxet i el Farró,369306,Saragossa,14,Not pedestrian´s fault,428570.15,4584305.28,214.539.506.066.609,414.071.207.317.380,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004643    ,2,7,la Dreta de l'Eixample,74506,Catalunya,15,Not pedestrian´s fault,429894.47,4582950.01,216.139.486.390.591,413.950.308.870.025,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004644    ,2,6,la Sagrada Família,268003,Provença,15,Cross over the pedestrian crossing,431053.1,4584170.63,217.511.403.926.314,414.061.247.841.523,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004650    ,10,68,el Poblenou,701266,Litoral (Llobregat),15,Not pedestrian´s fault,433689.13,4583118.93,220.676.394.583.763,413.968.741.576.988,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004653    ,2,7,la Dreta de l'Eixample,169409,Corts Catalanes,15,Not pedestrian´s fault,430335.3,4582343.66,216.673.729.835.839,413.896.080.020.705,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004646    ,3,11,el Poble-sec,178400,Lleida,17,Not pedestrian´s fault,429446.56,4580726.11,215.629.647.357.707,413.749.618.133.236,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004649    ,2,5,el Fort Pienc,197302,Marina,17,Not pedestrian´s fault,431548.31,4583661.89,218.109.571.888.530,414.015.850.447.175,29/07/2022,No,18-22,1,True,Summer,26.7,0.3,2.2,No,9
2022S004651    ,5,26,Sant Gervasi - Galvany,28000,Augusta,18,Not pedestrian´s fault,428511.61,4583646.89,214.477.250.797.909,414.011.856.729.296,29/07/2022,No,14-18,1,True,Summer,26.7,0.3,2.2,No,5
2022S004652    ,5,23,Sarrià,320908,Sarrià a Vallvidrera,18,Not pedestrian´s fault,425147.58,4584646.86,210.440.900.132.327,414.098.857.591.565,29/07/2022,No,14-18,2,True,Summer,26.7,0.3,2.2,No,5
2022S004648    ,7,37,el Carmel,97807,Dante Alighieri,19,Not pedestrian´s fault,429557.4,4586732.96,215.692.280.694.750,414.290.730.094.161,29/07/2022,No,14-18,1,True,Summer,26.7,0.3,2.2,No,5
2022S004647    ,8,55,Ciutat Meridiana,275600,Rasos de Peguera,21,Not pedestrian´s fault,431109.55,4590427.75,217.507.610.866.094,414.624.851.430.004,29/07/2022,No,14-18,1,True,Summer,26.7,0.3,2.2,No,5
2022S004658    ,10,73,la Verneda i la Pau,153205,Guipúscoa,21,Not pedestrian´s fault,433561.75,4586017.94,220.492.201.993.849,414.229.742.353.578,29/07/2022,No,14-18,1,True,Summer,26.7,0.3,2.2,No,5
2022S004656    ,8,52,la Prosperitat,209900,Meridiana,22,Not pedestrian´s fault,432100.65,4588569.31,218.715.181.240.901,414.458.313.749.047,29/07/2022,No,22-2,4,True,Summer,26.7,0.3,2.2,No,2
2022S004659    ,9,60,Sant Andreu,176404,Llenguadoc,23,Not pedestrian´s fault,432311.67,4587146.07,218.983.721.038.133,414.330.305.756.079,29/07/2022,No,22-2,2,True,Summer,26.7,0.3,2.2,No,2
2022S004655    ,3,17,Sants - Badal,312400,Sants,1,Walk along the road,427303.19,4581027.14,213.063.196.600.716,413.774.823.090.550,30/07/2022,Yes,22-2,1,False,Summer,27.4,0.0,2.1,No,4
2022S004661    ,1,4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,1,Not pedestrian´s fault,431910.16,4581778.39,218.563.595.854.048,413.846.516.320.516,30/07/2022,Yes,22-2,1,False,Summer,27.4,0.0,2.1,No,4
2022S004657    ,3,12,la Marina del Prat Vermell,370203,Número 3 Zona Franca,4,Not pedestrian´s fault,426841.69,4576816.93,212.562.128.147.803,413.395.207.019.892,30/07/2022,Yes,2-6,1,False,Summer,27.4,0.0,2.1,No,1
2022S004663    ,6,32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,12,Not pedestrian´s fault,430271.12,4584011.53,216.577.764.676.859,414.046.243.777.723,30/07/2022,Yes,10-14,1,False,Summer,27.4,0.0,2.1,No,3
2022S004662    ,4,19,les Corts,172403,Joan Güell,13,Not pedestrian´s fault,427443.27,4581959.37,213.219.535.213.156,413.858.911.792.239,30/07/2022,Yes,10-14,1,False,Summer,27.4,0.0,2.1,No,3
2022S004665    ,2,7,la Dreta de l'Eixample,74506,Catalunya,13,Not pedestrian´s fault,430434.79,4582461.19,216.791.368.427.861,413.906.751.673.272,30/07/2022,Yes,10-14,1,False,Summer,27.4,0.0,2.1,No,3
2022S004664    ,1,1,el Raval,198804,Paral·lel,15,Not pedestrian´s fault,430783.34,4580931.82,217.225.706.579.170,413.769.306.694.469,30/07/2022,Yes,18-22,1,False,Summer,27.4,0.0,2.1,No,2
2022S004666    ,1,2,el Barri Gòtic,64706,Cardenal Casañas,16,Not pedestrian´s fault,430992.16,4581701.92,217.466.634.486.387,413.838.846.682.189,30/07/2022,Yes,18-22,1,False,Summer,27.4,0.0,2.1,No,2
2022S004668    ,2,8,l'Antiga Esquerra de l'Eixample,350308,València,18,Not pedestrian´s fault,429464.03,4582240.24,215.632.911.759.325,413.886.006.012.964,30/07/2022,Yes,14-18,2,False,Summer,27.4,0.0,2.1,No,3
2022S004669    ,7,41,la Vall d'Hebron,700827,Cardenal Vidal i Barraquer,19,Not pedestrian´s fault,429169.79,4587209.11,215.222.847.104.603,414.333.274.034.424,30/07/2022,Yes,14-18,1,False,Summer,27.4,0.0,2.1,No,3
2022S004670    ,2,7,la Dreta de l'Eixample,100800,Diputació,20,Not pedestrian´s fault,430680.32,4582841.24,217.080.673.355.051,413.941.193.538.097,30/07/2022,Yes,14-18,1,False,Summer,27.4,0.0,2.1,No,3
2022S004672    ,10,64,el Camp de l'Arpa del Clot,161203,Independència,22,Cross over the pedestrian crossing,431333.38,4584905.54,217.838.360.505.260,414.127.678.650.909,30/07/2022,Yes,22-2,1,False,Summer,27.4,0.0,2.1,No,4
2022S004673    ,4,20,la Maternitat i Sant Ramon,144601,Diagonal,22,Not pedestrian´s fault,426932.24,4582332.68,212.603.890.245.622,413.892.071.717.489,30/07/2022,Yes,22-2,1,False,Summer,27.4,0.0,2.1,No,4
2022S004677    ,7,39,Sant Genís dels Agudells,366909,Vista-rica,0,Not pedestrian´s fault,426711.88,4586471.8,212.290.222.451.779,414.264.662.823.663,31/07/2022,Yes,22-2,2,False,Summer,28.9,0.0,2.1,Yes,2
2022S004675    ,3,13,la Marina de Port,124706,Ferrocarrils Catalans,3,Not pedestrian´s fault,428304.24,4579361.29,214.279.902.630.920,413.625.683.987.209,31/07/2022,Yes,2-6,1,False,Summer,28.9,0.0,2.1,Yes,2
2022S004678    ,10,66,el Parc i la Llacuna del Poblenou,76807,Sardenya,5,Not pedestrian´s fault,432083.45,4582943.9,218.757.764.830.667,413.951.637.025.028,31/07/2022,Yes,2-6,1,False,Summer,28.9,0.0,2.1,Yes,2
2022S004809    ,3,11,el Poble-sec,198702,Francesc Ferrer i Guàrdia,6,Not pedestrian´s fault,428733.49,4580289.66,214.782.153.190.536,413.709.680.274.537,31/07/2022,Yes,6-10,1,False,Summer,28.9,0.0,2.1,Yes,1
2022S004679    ,2,5,el Fort Pienc,89004,Consell de Cent,12,Not pedestrian´s fault,431381.92,4583708.91,217.910.002.074.973,414.019.943.555.269,31/07/2022,Yes,10-14,1,False,Summer,28.9,0.0,2.1,Yes,1
2022S004683    ,2,10,Sant Antoni,198804,Paral·lel,14,Not pedestrian´s fault,430443.15,4580944.45,216.818.778.838.226,413.770.150.904.941,31/07/2022,Yes,18-22,1,False,Summer,28.9,0.0,2.1,Yes,3
2022S004681    ,10,67,la Vila Olímpica del Poblenou,700664,Arquitecte Sert,15,Not pedestrian´s fault,433190.75,4582603.48,220.085.955.347.372,413.921.903.806.172,31/07/2022,Yes,18-22,2,False,Summer,28.9,0.0,2.1,Yes,3
2022S004682    ,4,21,Pedralbes,333604,John M. Keynes,17,Not pedestrian´s fault,426221.02,4582216.24,211.754.716.845.994,413.880.935.265.704,31/07/2022,Yes,18-22,1,False,Summer,28.9,0.0,2.1,Yes,3
2022S004684    ,2,10,Sant Antoni,349706,Comte d'Urgell,18,Not pedestrian´s fault,430022.57,4581458.35,216.309.935.749.921,413.816.071.596.729,31/07/2022,Yes,14-18,1,False,Summer,28.9,0.0,2.1,Yes,3
2022S004686    ,1,3,la Barceloneta,700654,Litoral,18,Not pedestrian´s fault,432773.3,4582167.68,219.591.505.418.765,413.882.304.590.572,31/07/2022,Yes,14-18,1,False,Summer,28.9,0.0,2.1,Yes,3
2022S004685    ,6,28,Vallcarca i els Penitents,148409,Sant Cugat,20,Not pedestrian´s fault,428109.99,4585678.04,213.972.706.532.937,414.194.435.740.592,31/07/2022,Yes,14-18,2,False,Summer,28.9,0.0,2.1,Yes,3
2022S004687    ,5,26,Sant Gervasi - Galvany,32700,Balmes,23,Not pedestrian´s fault,429205.54,4583419.65,215.309.980.598.589,413.992.004.080.527,31/07/2022,Yes,22-2,1,False,Summer,28.9,0.0,2.1,Yes,2
2022S004695    ,2,8,l'Antiga Esquerra de l'Eixample,23403,Aribau,12,Not pedestrian´s fault,429772.97,4582440.68,216.000.068.552.033,413.904.329.276.393,01/08/2022,No,10-14,2,False,Summer,30.3,0.0,2.1,No,4
2022S004689    ,2,8,l'Antiga Esquerra de l'Eixample,350308,València,13,Not pedestrian´s fault,429863.41,4582631.17,216.106.028.645.572,413.921.564.972.528,01/08/2022,No,10-14,2,False,Summer,30.3,0.0,2.1,No,4
2022S004690    ,6,28,Vallcarca i els Penitents,701268,Dalt (Llobregat),13,Not pedestrian´s fault,428057.22,4585517.89,213.911.470.960.996,414.179.964.499.067,01/08/2022,No,10-14,2,False,Summer,30.3,0.0,2.1,No,4
2022S004691    ,2,7,la Dreta de l'Eixample,305100,Sant Joan,13,Not pedestrian´s fault,430933.91,4583332.94,217.378.375.880.573,413.985.697.560.200,01/08/2022,No,10-14,1,False,Summer,30.3,0.0,2.1,No,4
2022S004688    ,2,5,el Fort Pienc,89004,Consell de Cent,14,Not pedestrian´s fault,431313.35,4583676.65,217.828.343.725.519,414.016.979.448.908,01/08/2022,No,18-22,1,False,Summer,30.3,0.0,2.1,No,7
2022S004693    ,2,6,la Sagrada Família,350308,València,15,Not pedestrian´s fault,431684.41,4584381.67,218.264.251.664.946,414.080.794.525.392,01/08/2022,No,18-22,1,False,Summer,30.3,0.0,2.1,No,7
2022S004699    ,6,28,Vallcarca i els Penitents,279600,República Argentina,15,Not pedestrian´s fault,428713.37,4584872.59,214.704.156.647.267,414.122.429.774.052,01/08/2022,No,18-22,1,False,Summer,30.3,0.0,2.1,No,7
2022S004692    ,2,6,la Sagrada Família,178308,Lepant,16,Not pedestrian´s fault,431058.97,4584394.06,217.515.880.934.284,414.081.376.467.101,01/08/2022,No,18-22,1,False,Summer,30.3,0.0,2.1,No,7
2022S004694    ,10,67,la Vila Olímpica del Poblenou,197302,Marina,16,Not pedestrian´s fault,432987.53,4582269.63,219.846.589.657.684,413.891.665.727.300,01/08/2022,No,18-22,1,False,Summer,30.3,0.0,2.1,No,7
2022S004696    ,1,3,la Barceloneta,141909,Gas,16,Not pedestrian´s fault,432685.7,4581797.85,219.490.848.007.952,413.848.921.699.028,01/08/2022,No,18-22,1,False,Summer,30.3,0.0,2.1,No,7
2022S004697    ,9,59,el Bon Pastor,701357,Potosí,16,Not pedestrian´s fault,433127.01,4588397.43,219.945.661.536.925,414.443.694.660.513,01/08/2022,No,18-22,1,False,Summer,30.3,0.0,2.1,No,7
2022S004698    ,7,39,Sant Genís dels Agudells,173870,Judea,19,Not pedestrian´s fault,428289.82,4586469.02,214.178.497.317.604,414.265.836.543.756,01/08/2022,No,14-18,1,False,Summer,30.3,0.0,2.1,No,5
2022S004701    ,5,23,Sarrià,44709,Bonanova,19,Not pedestrian´s fault,426742.09,4583808.95,212.358.618.226.014,414.024.859.935.399,01/08/2022,No,14-18,1,False,Summer,30.3,0.0,2.1,No,5
2022S004702    ,9,57,la Trinitat Vella,701267,Dalt (Besòs),19,Not pedestrian´s fault,432517.75,4588903.87,219.210.721.154.623,414.488.798.071.449,01/08/2022,No,14-18,1,False,Summer,30.3,0.0,2.1,No,5
2022S004700    ,3,15,Hostafrancs,169409,Corts Catalanes,20,Not pedestrian´s fault,428577.56,4580624.28,214.591.775.618.475,413.739.680.114.711,01/08/2022,No,14-18,2,False,Summer,30.3,0.0,2.1,No,5
2022S004704    ,9,61,la Sagrera,169908,Josep Estivill,21,Not pedestrian´s fault,432347.3,4585781.08,219.041.636.526.074,414.207.395.661.767,01/08/2022,No,14-18,1,False,Summer,30.3,0.0,2.1,No,5
2022S004703    ,8,44,Vilapicina i la Torre Llobeta,86108,Concepción Arenal,22,Not pedestrian´s fault,431926.96,4586772.93,218.527.507.787.593,414.296.373.183.157,01/08/2022,No,22-2,1,False,Summer,30.3,0.0,2.1,No,1
2022S004705    ,3,16,la Bordeta,169409,Corts Catalanes,3,Not pedestrian´s fault,428225.71,4580279.72,214.175.151.504.409,413.708.333.802.759,02/08/2022,No,2-6,1,False,Summer,30.6,0.0,2.3,No,1
2022S004707    ,7,41,la Vall d'Hebron,701268,Dalt (Llobregat),7,Not pedestrian´s fault,428530.94,4586736.88,214.463.868.127.653,414.290.176.403.521,02/08/2022,No,6-10,1,False,Summer,30.6,0.0,2.3,No,4
2022S004710    ,3,15,Hostafrancs,169409,Corts Catalanes,8,Not pedestrian´s fault,428397.94,4580448.66,214.379.080.040.441,413.723.703.035.403,02/08/2022,No,6-10,1,False,Summer,30.6,0.0,2.3,No,4
2022S004708    ,6,32,el Camp d'en Grassot i Gràcia Nova,297001,Sant Antoni Maria Claret,9,Not pedestrian´s fault,430192.08,4584084.77,216.482.367.727.948,414.052.771.649.301,02/08/2022,No,6-10,1,False,Summer,30.6,0.0,2.3,No,4
2022S004709    ,4,20,la Maternitat i Sant Ramon,244300,Pius XII,9,Not pedestrian´s fault,426715.33,4582243.37,212.345.554.460.924,413.883.830.614.228,02/08/2022,No,6-10,1,False,Summer,30.6,0.0,2.3,No,4
2022S004711    ,6,28,Vallcarca i els Penitents,158107,Vallcarca,12,Not pedestrian´s fault,428588.9,4585058.97,214.553.041.871.646,414.139.105.753.401,02/08/2022,No,10-14,1,False,Summer,30.6,0.0,2.3,No,3
2022S004712    ,3,12,la Marina del Prat Vermell,700122,Longitudinal 5,12,Not pedestrian´s fault,426355.04,4575952.47,211.991.037.382.633,413.316.904.833.510,02/08/2022,No,10-14,1,False,Summer,30.6,0.0,2.3,No,3
2022S004714    ,4,19,les Corts,101904,Doctor Fleming,13,Not pedestrian´s fault,427929.13,4582767.09,213.790.967.652.852,413.932.096.701.714,02/08/2022,No,10-14,2,False,Summer,30.6,0.0,2.3,No,3
2022S004713    ,3,13,la Marina de Port,135203,Foc,15,Not pedestrian´s fault,428179.96,4578820.99,214.137.724.990.792,413.576.910.232.357,02/08/2022,No,18-22,2,False,Summer,30.6,0.0,2.3,No,1
2022S004716    ,3,16,la Bordeta,169409,Corts Catalanes,18,Not pedestrian´s fault,428173.37,4580228.73,214.113.176.201.273,413.703.694.624.254,02/08/2022,No,14-18,2,False,Summer,30.6,0.0,2.3,No,7
2022S004718    ,2,7,la Dreta de l'Eixample,49509,Bruc,18,Not pedestrian´s fault,430512.07,4583212.61,216.875.173.543.424,413.974.496.401.738,02/08/2022,No,14-18,1,False,Summer,30.6,0.0,2.3,No,7
2022S004719    ,2,9,la Nova Esquerra de l'Eixample,287201,Roma,20,Not pedestrian´s fault,428550.51,4581637.09,214.547.492.237.624,413.830.876.268.029,02/08/2022,No,14-18,2,False,Summer,30.6,0.0,2.3,No,7
2022S004721    ,2,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,20,Not pedestrian´s fault,429479.66,4582582.92,215.647.614.998.114,413.916.883.701.159,02/08/2022,No,14-18,1,False,Summer,30.6,0.0,2.3,No,7
2022S004729    ,10,68,el Poblenou,701265,Litoral (Besòs),20,Not pedestrian´s fault,433557.81,4582963.81,220.521.021.119.806,413.954.661.911.403,02/08/2022,No,14-18,1,False,Summer,30.6,0.0,2.3,No,7
2022S004720    ,4,21,Pedralbes,359200,Pedralbes,21,Not pedestrian´s fault,426376.9,4582720.85,211.935.006.613.452,413.926.526.092.624,02/08/2022,No,14-18,1,False,Summer,30.6,0.0,2.3,No,7
2022S004723    ,7,39,Sant Genís dels Agudells,148409,Sant Cugat,21,Disobey light traffic signal,427615.9,4586502.08,213.371.653.802.923,414.268.209.678.805,02/08/2022,No,14-18,2,False,Summer,30.6,0.0,2.3,No,7
2022S004722    ,2,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,22,Not pedestrian´s fault,428927.48,4582575.86,214.987.281.297.447,413.915.761.782.533,02/08/2022,No,22-2,1,False,Summer,30.6,0.0,2.3,No,1
2022S004725    ,1,2,el Barri Gòtic,177101,Laietana,1,Not pedestrian´s fault,431502.98,4581818.16,218.076.200.865.127,413.849.752.630.011,03/08/2022,No,22-2,1,False,Summer,30.2,0.0,2.3,No,1
2022S004724    ,2,8,l'Antiga Esquerra de l'Eixample,18505,Aragó,2,Not pedestrian´s fault,429624.41,4582179.77,215.825.422.661.805,413.880.700.166.875,03/08/2022,No,2-6,2,False,Summer,30.2,0.0,2.3,No,1
2022S004730    ,2,7,la Dreta de l'Eixample,169409,Corts Catalanes,8,Not pedestrian´s fault,430729.86,4582658.46,217.142.017.150.272,413.924.773.817.983,03/08/2022,No,6-10,1,False,Summer,30.2,0.0,2.3,No,3
2022S004811    ,2,7,la Dreta de l'Eixample,32700,Balmes,8,Not pedestrian´s fault,430100.1,4582519.52,216.390.405.261.229,413.911.715.090.422,03/08/2022,No,6-10,1,False,Summer,30.2,0.0,2.3,No,3
2022S004727    ,3,12,la Marina del Prat Vermell,701265,Litoral (Besòs),9,Not pedestrian´s fault,426562.44,4577071.93,212.225.325.698.231,413.417.919.937.907,03/08/2022,No,6-10,1,False,Summer,30.2,0.0,2.3,No,3
2022S004728    ,5,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),11,Not pedestrian´s fault,427052.99,4584880.78,212.717.599.575.502,414.121.677.555.174,03/08/2022,No,10-14,1,False,Summer,30.2,0.0,2.3,No,4
2022S004732    ,9,60,Sant Andreu,296202,Gran de Sant Andreu,11,Other,432384.78,4587824.5,219.063.627.320.616,414.391.471.184.924,03/08/2022,No,10-14,1,False,Summer,30.2,0.0,2.3,No,4
2022S004667    ,10,65,el Clot,209900,Meridiana,13,Not pedestrian´s fault,432154.14,4584227.32,218.827.933.160.859,414.067.290.537.282,03/08/2022,No,10-14,1,False,Summer,30.2,0.0,2.3,No,4
2022S004733    ,2,7,la Dreta de l'Eixample,148307,Gràcia,13,Not pedestrian´s fault,430093.14,4582988.91,216.376.662.843.842,413.953.985.405.478,03/08/2022,No,10-14,1,False,Summer,30.2,0.0,2.3,No,4
2022S004737    ,5,23,Sarrià,305201,Sant Joan Bosco,15,Other,427134.24,4583124.61,212.835.947.015.059,413.963.580.755.907,03/08/2022,No,18-22,1,False,Summer,30.2,0.0,2.3,No,5
2022S004735    ,5,25,Sant Gervasi - la Bonanova,44709,Bonanova,16,Not pedestrian´s fault,427330.07,4584235.49,213.056.843.267.741,414.063.810.148.151,03/08/2022,No,18-22,1,False,Summer,30.2,0.0,2.3,No,5
2022S004736    ,6,31,la Vila de Gràcia,90502,Còrsega,17,Not pedestrian´s fault,430149.79,4583664.32,216.436.629.279.398,414.014.866.472.034,03/08/2022,No,18-22,1,False,Summer,30.2,0.0,2.3,No,5
2022S004738    ,5,25,Sant Gervasi - la Bonanova,143904,General Mitre,17,Not pedestrian´s fault,427725.91,4583693.72,213.536.847.886.989,414.015.372.078.080,03/08/2022,No,18-22,1,False,Summer,30.2,0.0,2.3,No,5
2022S004739    ,5,26,Sant Gervasi - Galvany,144601,Diagonal,17,Not pedestrian´s fault,428148.61,4582820.84,214.052.837.018.315,413.937.134.136.110,03/08/2022,No,18-22,1,False,Summer,30.2,0.0,2.3,No,5
2022S004740    ,3,18,Sants,187207,Madrid,18,Not pedestrian´s fault,427394.62,4581507.58,213.166.768.207.470,413.818.176.979.685,03/08/2022,No,14-18,1,False,Summer,30.2,0.0,2.3,No,5
2022S004743    ,7,33,el Baix Guinardó,73900,Castillejos,18,Not pedestrian´s fault,430927.21,4584901.9,217.352.456.041.787,414.127.002.754.919,03/08/2022,No,14-18,2,False,Summer,30.2,0.0,2.3,No,5
2022S004741    ,7,33,el Baix Guinardó,68900,Cartagena,19,Not pedestrian´s fault,430799.02,4585212.34,217.195.537.483.380,414.154.852.714.669,03/08/2022,No,14-18,1,False,Summer,30.2,0.0,2.3,No,5
2022S004742    ,10,66,el Parc i la Llacuna del Poblenou,197302,Marina,19,Not pedestrian´s fault,432217.64,4582969.42,218.917.982.719.778,413.954.048.755.385,03/08/2022,No,14-18,1,False,Summer,30.2,0.0,2.3,No,5
2022S004744    ,4,19,les Corts,144601,Diagonal,19,Not pedestrian´s fault,428092.55,4582711.56,213.987.083.954.691,413.927.241.613.694,03/08/2022,No,14-18,1,False,Summer,30.2,0.0,2.3,No,5
2022S004745    ,2,9,la Nova Esquerra de l'Eixample,18505,Aragó,9,Not pedestrian´s fault,428713.43,4581325.76,214.745.983.838.480,413.802.980.416.214,04/08/2022,No,6-10,1,False,Summer,29.7,0.0,2.2,No,1
2022S004746    ,1,3,la Barceloneta,197903,Marítim de la Barceloneta,12,Not pedestrian´s fault,432758.38,4581836.02,219.577.342.791.373,413.852.420.355.979,04/08/2022,No,10-14,1,False,Summer,29.7,0.0,2.2,No,2
2022S004747    ,2,7,la Dreta de l'Eixample,18505,Aragó,12,Not pedestrian´s fault,430366.36,4582943.73,216.703.977.862.949,413.950.153.238.520,04/08/2022,No,10-14,1,False,Summer,29.7,0.0,2.2,No,2
2022S004748    ,3,17,Sants - Badal,286402,Roger,14,Not pedestrian´s fault,427284.21,4581274.73,213.037.530.708.274,413.797.105.395.562,04/08/2022,No,18-22,1,False,Summer,29.7,0.0,2.2,No,5
2022S004749    ,9,63,Navas,209900,Meridiana,14,Not pedestrian´s fault,432170.16,4585534.0,218.832.448.726.457,414.184.992.620.804,04/08/2022,No,18-22,1,False,Summer,29.7,0.0,2.2,No,5
2022S004750    ,6,32,el Camp d'en Grassot i Gràcia Nova,289105,Rosselló,14,Not pedestrian´s fault,430696.45,4584020.77,217.086.463.881.132,414.047.443.782.330,04/08/2022,No,18-22,1,False,Summer,29.7,0.0,2.2,No,5
2022S004751    ,6,30,la Salut,344000,Dalt,16,Not pedestrian´s fault,429554.72,4584862.73,215.710.857.957.121,414.122.283.572.610,04/08/2022,No,18-22,3,False,Summer,29.7,0.0,2.2,No,5
