EMA;DATA;TM;TX;Data Extrem TX;TN;Data Extrem TN;HRM;HRX;Data Extrem HRX;HRN;Data Extrem HRN;PM;PX;Data Extrem PX;PN;Data Extrem PN;PPT;RS24h;VVM10;DVM10;VVX10;Data Extrem VVX10;DVVX10;Data Extrem DVVX10
X4;01/01/2022;12,4;18;2022-01-01 14:46:00;8,5;2022-01-01 07:27:00;77;100;2022-01-01 23:30:00;52;2022-01-01 09:56:00;1022,9;1024;2022-01-01 23:38:00;1021,5;2022-01-01 14:44:00;0;9,2;1,4;257;4,6;2022-01-01 10:29:00;261;2022-01-01 10:29:00
X4;02/01/2022;12,4;15,8;2022-01-02 13:49:00;9,6;2022-01-02 03:45:00;83;100;2022-01-02 03:00:00;54;2022-01-02 09:48:00;1023,9;1025,1;2022-01-02 09:47:00;1022,7;2022-01-02 14:30:00;0;8,7;1,2;227;5,8;2022-01-02 10:24:00;256;2022-01-02 10:24:00
X4;03/01/2022;11,8;15,8;2022-01-03 14:06:00;8,4;2022-01-03 07:09:00;80;100;2022-01-03 02:30:00;54;2022-01-03 10:21:00;1019,6;1024,5;2022-01-03 00:03:00;1013,5;2022-01-03 23:58:00;0;7,9;1,8;248;6,1;2022-01-03 16:07:00;256;2022-01-03 16:07:00
X4;04/01/2022;14,6;20,8;2022-01-04 14:33:00;11,1;2022-01-04 05:30:00;70;98;2022-01-04 23:00:00;45;2022-01-04 11:34:00;1006,5;1013,5;2022-01-04 00:00:00;1000,3;2022-01-04 23:36:00;0;9;2,1;264;6,4;2022-01-04 00:53:00;260;2022-01-04 00:53:00
X4;05/01/2022;11,2;14,1;2022-01-05 13:45:00;8,6;2022-01-05 23:35:00;68;99;2022-01-05 06:10:00;42;2022-01-05 13:47:00;1005,9;1010,3;2022-01-05 23:30:00;1000,4;2022-01-05 00:41:00;7;4,9;2,1;331;9,8;2022-01-05 01:24:00;86;2022-01-05 01:24:00
X4;06/01/2022;8,7;13,1;2022-01-06 15:05:00;6;2022-01-06 08:05:00;39;55;2022-01-06 01:08:00;25;2022-01-06 15:01:00;1013,1;1017;2022-01-06 23:51:00;1009,8;2022-01-06 00:38:00;0;10;1,7;298;7,4;2022-01-06 12:58:00;329;2022-01-06 12:58:00
X4;07/01/2022;9,1;13,3;2022-01-07 13:55:00;5,7;2022-01-07 07:24:00;44;52;2022-01-07 23:28:00;29;2022-01-07 12:31:00;1019;1020,7;2022-01-07 23:32:00;1016,9;2022-01-07 00:44:00;0;9,7;1,4;263;6;2022-01-07 21:31:00;280;2022-01-07 21:31:00
X4;08/01/2022;10,5;14,4;2022-01-08 15:03:00;8,3;2022-01-08 08:39:00;51;65;2022-01-08 16:31:00;40;2022-01-08 23:56:00;1017,1;1020,5;2022-01-08 09:53:00;1011,3;2022-01-08 23:59:00;0;6,1;2,2;279;12,4;2022-01-08 07:19:00;328;2022-01-08 07:19:00
X4;09/01/2022;12,6;15,9;2022-01-09 15:02:00;10,2;2022-01-09 07:34:00;54;70;2022-01-09 23:59:00;40;2022-01-09 00:30:00;1009,2;1011,6;2022-01-09 00:30:00;1006,9;2022-01-09 23:59:00;0;8,7;3,2;315;16;2022-01-09 11:00:00;292;2022-01-09 11:00:00
X4;10/01/2022;11,1;12,3;2022-01-10 02:32:00;9,7;2022-01-10 13:36:00;77;99;2022-01-10 13:32:00;70;2022-01-10 00:02:00;1011,1;1017;2022-01-10 23:47:00;1006,3;2022-01-10 04:43:00;0;0,7;1,6;54;7,5;2022-01-10 11:25:00;88;2022-01-10 11:25:00
X4;11/01/2022;12;16,8;2022-01-11 14:02:00;8,6;2022-01-11 06:00:00;72;87;2022-01-11 05:13:00;31;2022-01-11 13:48:00;1019,2;1022,8;2022-01-11 23:23:00;1016,8;2022-01-11 00:52:00;0;9,8;1,1;126;6,7;2022-01-11 22:27:00;147;2022-01-11 22:27:00
X4;12/01/2022;10,8;12,8;2022-01-12 13:16:00;8,3;2022-01-12 23:47:00;60;70;2022-01-12 07:30:00;49;2022-01-12 15:03:00;1025,8;1029,4;2022-01-12 23:58:00;1022,5;2022-01-12 00:08:00;0;8,5;1,5;67;5,4;2022-01-12 14:02:00;105;2022-01-12 14:02:00
X4;13/01/2022;9,4;12,7;2022-01-13 13:12:00;6,5;2022-01-13 05:02:00;59;75;2022-01-13 05:04:00;40;2022-01-13 15:05:00;1030,3;1031,8;2022-01-13 19:00:00;1029,1;2022-01-13 00:50:00;0;10;1;59;3,9;2022-01-13 20:51:00;351;2022-01-13 20:51:00
X4;14/01/2022;10,1;13,6;2022-01-14 13:33:00;6,6;2022-01-14 04:38:00;52;70;2022-01-14 20:19:00;33;2022-01-14 10:40:00;1029,1;1031,4;2022-01-14 02:30:00;1025,8;2022-01-14 23:59:00;0;8,9;1;3;4,2;2022-01-14 14:14:00;125;2022-01-14 14:14:00
X4;15/01/2022;9,9;14,9;2022-01-15 13:47:00;7,2;2022-01-15 07:22:00;39;66;2022-01-15 00:00:00;23;2022-01-15 13:42:00;1023,1;1026;2022-01-15 00:00:00;1021,1;2022-01-15 14:16:00;0;10,5;2,4;276;9,3;2022-01-15 08:00:00;287;2022-01-15 08:00:00
X4;16/01/2022;9,6;13,7;2022-01-16 13:38:00;5,6;2022-01-16 06:34:00;42;54;2022-01-16 07:17:00;27;2022-01-16 12:31:00;1025,1;1027,7;2022-01-16 23:30:00;1021,7;2022-01-16 00:40:00;0;10,4;0,8;198;3,6;2022-01-16 21:38:00;310;2022-01-16 21:38:00
X4;17/01/2022;10,7;16,9;2022-01-17 14:06:00;6,7;2022-01-17 04:10:00;36;54;2022-01-17 17:08:00;17;2022-01-17 14:08:00;1027,2;1029,8;2022-01-17 10:16:00;1026;2022-01-17 23:58:00;0;10,6;1,4;267;6,6;2022-01-17 18:18:00;308;2022-01-17 18:18:00
X4;18/01/2022;10,1;12,9;2022-01-18 12:02:00;7,2;2022-01-18 06:50:00;58;75;2022-01-18 21:32:00;33;2022-01-18 10:14:00;1026,9;1029,2;2022-01-18 22:34:00;1025,1;2022-01-18 04:35:00;0;9,3;1,4;42;6,4;2022-01-18 15:15:00;85;2022-01-18 15:15:00
X4;19/01/2022;10,1;12,9;2022-01-19 13:55:00;7,6;2022-01-19 07:07:00;69;77;2022-01-19 07:02:00;55;2022-01-19 13:55:00;1027;1029,1;2022-01-19 10:00:00;1025,1;2022-01-19 23:57:00;0;7,1;1;7;4,3;2022-01-19 15:35:00;207;2022-01-19 15:35:00
X4;20/01/2022;10,4;14,1;2022-01-20 13:39:00;7,5;2022-01-20 06:30:00;60;76;2022-01-20 01:27:00;44;2022-01-20 12:30:00;1022,7;1025,3;2022-01-20 00:00:00;1020,4;2022-01-20 23:59:00;0;9,9;1,3;291;5,1;2022-01-20 22:25:00;338;2022-01-20 22:25:00
X4;21/01/2022;9,2;12,3;2022-01-21 13:30:00;7,6;2022-01-21 03:12:00;57;66;2022-01-21 05:15:00;47;2022-01-21 15:09:00;1022;1025,8;2022-01-21 23:58:00;1019,4;2022-01-21 04:00:00;0;6,5;1,5;354;6,7;2022-01-21 11:34:00;357;2022-01-21 11:34:00
X4;22/01/2022;8,9;13,2;2022-01-22 15:07:00;5,6;2022-01-22 08:00:00;45;55;2022-01-22 00:00:00;32;2022-01-22 13:03:00;1025,9;1027,6;2022-01-22 10:23:00;1024,4;2022-01-22 15:09:00;0;10,7;1,4;290;6,7;2022-01-22 12:02:00;312;2022-01-22 12:02:00
X4;23/01/2022;9,3;12,5;2022-01-23 11:17:00;5,8;2022-01-23 07:15:00;59;74;2022-01-23 22:06:00;45;2022-01-23 10:18:00;1025,2;1026,7;2022-01-23 09:30:00;1023,7;2022-01-23 15:12:00;0;10,8;0,9;296;5,1;2022-01-23 14:36:00;220;2022-01-23 14:36:00
X4;24/01/2022;9,6;13,9;2022-01-24 12:39:00;6,3;2022-01-24 05:30:00;69;81;2022-01-24 23:40:00;53;2022-01-24 11:40:00;1026,1;1028,5;2022-01-24 23:30:00;1024,4;2022-01-24 03:44:00;0;8,4;0,8;116;4,4;2022-01-24 14:42:00;136;2022-01-24 14:42:00
X4;25/01/2022;9,9;13,6;2022-01-25 13:20:00;6,3;2022-01-25 05:53:00;71;87;2022-01-25 23:22:00;52;2022-01-25 09:29:00;1028,8;1030,1;2022-01-25 10:30:00;1027,9;2022-01-25 14:33:00;0;10,8;0,9;151;4,7;2022-01-25 13:24:00;164;2022-01-25 13:24:00
X4;26/01/2022;10,9;15,1;2022-01-26 14:43:00;6,4;2022-01-26 06:16:00;59;85;2022-01-26 01:31:00;32;2022-01-26 22:15:00;1026,2;1028,3;2022-01-26 00:00:00;1024,5;2022-01-26 23:59:00;0;11,3;1,3;242;5,4;2022-01-26 16:15:00;251;2022-01-26 16:15:00
X4;27/01/2022;10,9;15;2022-01-27 10:15:00;6,6;2022-01-27 06:25:00;61;87;2022-01-27 20:51:00;29;2022-01-27 10:31:00;1025;1026,3;2022-01-27 10:39:00;1024,1;2022-01-27 04:24:00;0;11,4;0,9;98;4,7;2022-01-27 13:31:00;121;2022-01-27 13:31:00
X4;28/01/2022;12,5;19,7;2022-01-28 14:20:00;6,9;2022-01-28 05:49:00;41;70;2022-01-28 00:47:00;19;2022-01-28 14:21:00;1025,7;1027,3;2022-01-28 23:00:00;1024,2;2022-01-28 14:35:00;0;11,8;0,8;194;6,4;2022-01-28 15:02:00;323;2022-01-28 15:02:00
X4;29/01/2022;12,5;17;2022-01-29 15:19:00;8,7;2022-01-29 05:02:00;46;66;2022-01-29 20:00:00;27;2022-01-29 12:37:00;1027,6;1029,5;2022-01-29 10:30:00;1026,5;2022-01-29 01:06:00;0;11,6;1;172;4,3;2022-01-29 15:35:00;260;2022-01-29 15:35:00
X4;30/01/2022;13;18,9;2022-01-30 13:40:00;7,4;2022-01-30 07:03:00;41;61;2022-01-30 00:01:00;25;2022-01-30 20:09:00;1022,2;1027;2022-01-30 00:00:00;1018,3;2022-01-30 23:57:00;0;11,8;1,6;270;10,2;2022-01-30 21:39:00;320;2022-01-30 21:39:00
X4;31/01/2022;12,3;14,8;2022-01-31 11:11:00;8,9;2022-01-31 06:14:00;59;82;2022-01-31 22:25:00;33;2022-01-31 00:55:00;1016,9;1018,8;2022-01-31 09:06:00;1015,1;2022-01-31 19:11:00;0;10,1;1,2;88;5,7;2022-01-31 11:17:00;6;2022-01-31 11:17:00
X4;01/02/2022;12,7;17;2022-02-01 13:07:00;9,1;2022-02-01 07:17:00;50;91;2022-02-01 02:30:00;29;2022-02-01 13:08:00;1019,3;1021,1;2022-02-01 23:00:00;1016,6;2022-02-01 00:03:00;0;12,1;1,7;276;7,9;2022-02-01 09:51:00;309;2022-02-01 09:51:00
X4;02/02/2022;13;17,8;2022-02-02 13:04:00;10,7;2022-02-02 03:53:00;59;78;2022-02-02 17:40:00;43;2022-02-02 09:14:00;1019,5;1021,6;2022-02-02 10:30:00;1018,3;2022-02-02 05:29:00;0;12,4;1,5;151;7,2;2022-02-02 03:27:00;229;2022-02-02 03:27:00
X4;03/02/2022;12,7;17,1;2022-02-03 12:53:00;8,8;2022-02-03 06:30:00;70;97;2022-02-03 20:18:00;48;2022-02-03 12:55:00;1016,5;1018,7;2022-02-03 00:01:00;1013,8;2022-02-03 16:51:00;0;12,2;1,3;98;6,9;2022-02-03 14:48:00;251;2022-02-03 14:48:00
X4;04/02/2022;12,9;15,1;2022-02-04 11:41:00;10,3;2022-02-04 06:26:00;75;95;2022-02-04 21:30:00;57;2022-02-04 09:10:00;1016,8;1019,1;2022-02-04 23:30:00;1015,4;2022-02-04 13:42:00;0;6,8;1,2;220;6,6;2022-02-04 13:50:00;227;2022-02-04 13:50:00
X4;05/02/2022;12,9;15,3;2022-02-05 13:42:00;11;2022-02-05 06:50:00;77;92;2022-02-05 00:30:00;65;2022-02-05 14:41:00;1020,6;1023,4;2022-02-05 23:34:00;1018,5;2022-02-05 03:03:00;0;6,1;1,1;53;4,4;2022-02-05 13:55:00;134;2022-02-05 13:55:00
X4;06/02/2022;12,2;15,9;2022-02-06 13:23:00;9,3;2022-02-06 07:33:00;53;86;2022-02-06 02:13:00;34;2022-02-06 12:23:00;1023,5;1025,2;2022-02-06 10:30:00;1022,1;2022-02-06 15:31:00;0;11,4;2,3;311;7,8;2022-02-06 09:32:00;343;2022-02-06 09:32:00
X4;07/02/2022;12,7;18,7;2022-02-07 14:08:00;8,4;2022-02-07 06:33:00;48;65;2022-02-07 21:30:00;30;2022-02-07 14:08:00;1022,7;1026;2022-02-07 23:52:00;1020,7;2022-02-07 14:08:00;0;13,1;1,6;266;10,9;2022-02-07 08:47:00;319;2022-02-07 08:47:00
X4;08/02/2022;12,6;16,1;2022-02-08 13:06:00;10;2022-02-08 04:00:00;68;85;2022-02-08 22:31:00;56;2022-02-08 12:08:00;1028,1;1029,7;2022-02-08 11:00:00;1025,7;2022-02-08 00:17:00;0;11,4;1,5;242;7,4;2022-02-08 14:45:00;205;2022-02-08 14:45:00
X4;09/02/2022;12,4;15,8;2022-02-09 14:07:00;10;2022-02-09 23:55:00;69;83;2022-02-09 05:01:00;53;2022-02-09 14:15:00;1027,8;1029,4;2022-02-09 10:30:00;1026,2;2022-02-09 23:59:00;0;13,4;1,6;256;6,7;2022-02-09 16:57:00;238;2022-02-09 16:57:00
X4;10/02/2022;11,8;15,5;2022-02-10 13:15:00;9,3;2022-02-10 06:18:00;70;79;2022-02-10 21:05:00;57;2022-02-10 13:15:00;1024,1;1026,4;2022-02-10 00:00:00;1021,8;2022-02-10 23:56:00;0;12,2;1,2;225;6,6;2022-02-10 14:31:00;193;2022-02-10 14:31:00
X4;11/02/2022;12,5;16,7;2022-02-11 11:04:00;8,5;2022-02-11 06:00:00;65;80;2022-02-11 00:44:00;47;2022-02-11 11:04:00;1022,3;1023,5;2022-02-11 10:34:00;1021,1;2022-02-11 02:42:00;0;11,5;1;170;5,6;2022-02-11 15:10:00;203;2022-02-11 15:10:00
X4;12/02/2022;12,2;13,2;2022-02-12 00:47:00;11,3;2022-02-12 13:06:00;70;79;2022-02-12 23:46:00;61;2022-02-12 16:23:00;1022,1;1023,9;2022-02-12 11:01:00;1021,2;2022-02-12 16:39:00;0,2;3;1,5;88;5,3;2022-02-12 10:22:00;110;2022-02-12 10:22:00
X4;13/02/2022;13,3;16,3;2022-02-13 13:50:00;11,4;2022-02-13 01:17:00;76;86;2022-02-13 05:00:00;55;2022-02-13 14:30:00;1017,1;1021,6;2022-02-13 00:00:00;1012,1;2022-02-13 23:58:00;0,5;8,4;2,4;227;10,8;2022-02-13 13:10:00;254;2022-02-13 13:10:00
X4;14/02/2022;13,9;17,6;2022-02-14 14:21:00;11;2022-02-14 23:54:00;64;99;2022-02-14 05:00:00;28;2022-02-14 15:04:00;1010,2;1014,1;2022-02-14 23:30:00;1008;2022-02-14 14:43:00;0;11,4;2,5;270;11,3;2022-02-14 12:02:00;297;2022-02-14 12:02:00
X4;15/02/2022;12,6;18,2;2022-02-15 14:37:00;8,3;2022-02-15 06:56:00;49;70;2022-02-15 20:30:00;23;2022-02-15 15:03:00;1017,7;1020,4;2022-02-15 21:32:00;1013,8;2022-02-15 00:00:00;0;14;2,1;316;10,7;2022-02-15 06:42:00;335;2022-02-15 06:42:00
X4;16/02/2022;13;17,1;2022-02-16 14:37:00;10,3;2022-02-16 05:30:00;54;79;2022-02-16 20:14:00;39;2022-02-16 14:37:00;1018,4;1020,1;2022-02-16 10:00:00;1016,5;2022-02-16 16:31:00;0;10,2;1,8;312;9,5;2022-02-16 10:07:00;308;2022-02-16 10:07:00
X4;17/02/2022;15,6;20,4;2022-02-17 13:01:00;11,8;2022-02-17 04:15:00;59;80;2022-02-17 22:01:00;41;2022-02-17 12:41:00;1018,3;1020,5;2022-02-17 10:30:00;1016,9;2022-02-17 03:30:00;0;14,7;1,8;316;9;2022-02-17 09:33:00;322;2022-02-17 09:33:00
X4;18/02/2022;14,5;19,3;2022-02-18 11:36:00;10,7;2022-02-18 06:55:00;72;96;2022-02-18 22:00:00;45;2022-02-18 16:01:00;1013,5;1018,2;2022-02-18 00:00:00;1009,8;2022-02-18 16:35:00;0;15;2,2;248;8,9;2022-02-18 14:35:00;252;2022-02-18 14:35:00
X4;19/02/2022;12,4;14,2;2022-02-19 11:17:00;10,4;2022-02-19 23:59:00;70;95;2022-02-19 01:41:00;51;2022-02-19 13:10:00;1017,1;1021,6;2022-02-19 23:58:00;1013,5;2022-02-19 03:44:00;0,1;1,9;1,4;330;6;2022-02-19 18:19:00;315;2022-02-19 18:19:00
